141	1817389	553704	09/08/2021 13:50
142	1817358	553677	09/08/2021 13:50
143	1817322	553647	09/08/2021 13:51
144	1817287	553615	09/08/2021 13:51
145	1817253	553574	09/08/2021 13:51
146	1817221	553548	09/08/2021 13:51
147	1817191	553533	09/08/2021 13:51
148	1817177	553518	09/08/2021 13:51
149	1817167	553507	09/08/2021 13:51
150	1817158	553496	09/08/2021 13:51
151	1817159	553479	09/08/2021 13:51
152	1817159	553461	09/08/2021 13:52
153	1817162	553443	09/08/2021 13:52
154	1817162	553419	09/08/2021 13:52
155	1817162	553393	09/08/2021 13:52
156	1817161	553362	09/08/2021 13:52
157	1817159	553336	09/08/2021 13:52
158	1817153	553307	09/08/2021 13:52
159	1817154	553283	09/08/2021 13:52
160	1817175	553278	09/08/2021 13:53
161	1817191	553271	09/08/2021 13:53
162	1817199	553259	09/08/2021 13:53
163	1817207	553247	09/08/2021 13:53
164	1817216	553237	09/08/2021 13:53
165	1817226	553227	09/08/2021 13:53
166	1817239	553212	09/08/2021 13:53
167	1817250	553197	09/08/2021 13:53
168	1817258	553179	09/08/2021 13:53
169	1817268	553157	09/08/2021 13:54
170	1817266	553139	09/08/2021 13:54
171	1817258	553126	09/08/2021 13:54
172	1817250	553108	09/08/2021 13:54
173	1817253	553091	09/08/2021 13:54
174	1817258	553066	09/08/2021 13:54
175	1817261	553043	09/08/2021 13:54
176	1817263	553024	09/08/2021 13:54
177	1817263	553001	09/08/2021 13:54
178	1817262	552990	09/08/2021 13:55
179	1817269	552979	09/08/2021 13:55
180	1817286	552977	09/08/2021 13:55
181	1817306	552974	09/08/2021 13:55
182	1817326	552962	09/08/2021 13:55
183	1817339	552942	09/08/2021 13:55
184	1817340	552918	09/08/2021 13:55
185	1817355	552900	09/08/2021 13:55
186	1817372	552888	09/08/2021 13:56
187	1817384	552875	09/08/2021 13:56
188	1817392	552860	09/08/2021 13:56
189	1817401	552843	09/08/2021 13:56
190	1817413	552816	09/08/2021 13:56
191	1817415	552792	09/08/2021 13:56
192	1817426	552761	09/08/2021 13:56
193	1817432	552741	09/08/2021 13:56
194	1817436	552726	09/08/2021 13:56
195	1817442	552705	09/08/2021 13:57
196	1817443	552687	09/08/2021 13:57
197	1817445	552671	09/08/2021 13:57
198	1817448	552654	09/08/2021 13:57
