1	1868172.259	531103.037
2	1868179.918	531123.433
3	1868181.683	531139.335
4	1868178.987	531148.51
5	1868158.483	531192.807
6	1868153.268	531213.515
7	1868153.23	531214.221
8	1868149.462	531293.237
9	1868144.285	531318.321
10	1868143.077	531321.354
11	1867983.089	531700.879
12	1867980.221	531717.843
13	1867980.811	531722.485
14	1867993.864	531790.785
15	1867994.872	531806.104
16	1867989.025	531907.803
17	1867986.787	531922.716
18	1867951.381	532067.1
19	1867950.235	532088.423
20	1867950.296	532088.866
21	1867956.124	532129.969
22	1867956.555	532143.577
23	1867949.814	532230.474
24	1867949.097	532236.667
25	1867936.926	532315.59
26	1867938.649	532330.185
27	1867943.472	532337.962
28	1867978.59	532377.816
29	1867997.768	532393.57
30	1868011.151	532399.734
31	1868047.399	532412.412
32	1868068.514	532415.596
33	1868081.158	532413.705
34	1868119.358	532403.548
35	1868135.357	532403.369
36	1868144.369	532407.05
37	1868168.36	532421.373
38	1868185.143	532436.013
39	1868189.937	532442.915
40	1868199.282	532458.512
41	1868203.856	532473.469
42	1868209.51	532578.471
43	1868206.411	532594.168
44	1868205.47	532595.997
45	1868108.741	532770.177
46	1868100.322	532793.524
47	1868099.873	532796.167
48	1868080.181	532925.835
49	1868072.968	532946.906
50	1868065.251	532957.807
51	1867991.914	533040.907
52	1867981.002	533059.263
53	1867977.903	533072.375
54	1867956.263	533260.268
55	1867952.722	533277.63
56	1867865.81	533571.282
57	1867823.779	533637.9872
58	1867819.987	533634.6918
59	1867811.05	533655.844
60	1868167.578	531104.795
61	1868175.238	531125.191
62	1868176.54	531139.83
63	1868174.449	531146.41
64	1868153.946	531190.707
65	1868148.341	531212.262
66	1868148.236	531213.983
67	1868144.468	531292.999
68	1868139.331	531317.281
69	1868138.47	531319.412
70	1867978.482	531698.937
71	1867975.171	531716.966
72	1867975.9	531723.424
73	1867988.952	531791.724
74	1867989.88	531805.817
75	1867984.033	531907.516
76	1867981.931	531921.525
77	1867946.525	532065.909
78	1867945.16	532088.138
79	1867945.346	532089.568
80	1867951.173	532130.671
81	1867951.57	532143.19
82	1867944.829	532230.088
83	1867944.155	532235.905
84	1867931.985	532314.828
85	1867933.514	532330.755
86	1867939.721	532341.267
87	1867974.838	532381.121
88	1867994.549	532397.476
89	1868009.5	532404.454
90	1868045.748	532417.132
91	1868067.744	532420.621
92	1868082.443	532418.537
93	1868120.643	532408.38
94	1868135.339	532408.536
95	1868141.806	532411.344
96	1868165.797	532425.666
97	1868181.781	532439.826
98	1868185.648	532445.485
99	1868194.993	532461.082
100	1868198.864	532473.738
101	1868204.517	532578.739
102	1868201.357	532593.093
103	1868201.099	532593.569
104	1868104.37	532767.749
105	1868095.562	532791.799
106	1868094.93	532795.416
107	1868075.238	532925.085
108	1868068.168	532945.234
109	1868061.502	532954.499
110	1867988.165	533037.599
111	1867976.639	533056.655
112	1867972.936	533071.803
113	1867951.296	533259.696
114	1867947.928	533276.211
115	1867861.016	533569.863
116	1867846.17	533606.5748
117	1867838.242	533609.0827
118	1867806.978	533652.942
