p1	1840255.039	551274.554
p2	1840258.135	551268.213
p3	1840272.346	551279.453
p4	1840263.947	551281.639
p5	1840255.034	551274.542
p6	1840258.122	551268.209
p7	1837817.077	549036.044
p8	1837813.775	549034.776
p9	1837807.776	549052.315
p10	1837811.138	549053.284
p11	1837814.977	549049.366
p12	1837832.472	549055.102
p13	1837836.703	549050.158
p14	1837843.61	549053.171
p15	1837856.872	549059.805
p16	1837863.728	549058.136
p17	1837867.5	549076.819
p18	1837877.264	549072.289
p19	1837871.361	549028.548
p20	1837875.575	549026.498
p21	1837874.941	549023.552
p22	1837856.852	549031.968
p23	1837856.697	549031.119
p24	1837854.897	549028.4
p25	1837828.408	549038.665
p26	1837828.303	549038.143
p27	1837828.27	549035.127
p28	1837821.42	549036.697
p29	1837817.177	549036.149
p30	1837815.311	549041.196
p31	1837817.582	549042.139
p32	1837820.138	549040.533
p33	1837834.69	548983.011
p34	1837831.599	548981.731
p35	1837828.71	548990.263
p36	1837831.801	548991.827
p37	1837837.442	548985.301
p38	1837861.295	548992.687
p39	1837862.549	548999.314
p40	1837863.311	548996.071
p41	1834819.639	544090.362
p42	1834820.716	544087.617
p43	1834813.635	544117.721
p44	1834834.609	544127.475
p45	1834839.045	544129.876
p46	1834840.733	544132.563
p47	1834841.456	544135.764
p48	1834870.118	544144.933
p49	1834877.723	544125.89
p50	1834872.902	544137.787
p51	1834886.459	544108.141
p52	1834884.812	544111.679
p53	1834873.656	544108.869
p54	1834868.42	544105.678
p55	1834867.359	544101.274
p56	1834866.944	544098.135
p57	1834867.253	544095.119
p58	1834853.886	544098.623
p59	1834853.709	544095.667
p60	1834843.223	544098.143
p61	1834843.733	544095.104
p62	1834834.945	544096.093
p63	1834835.813	544093.339
p64	1839128.844	551355.942
p65	1839128.83	551355.993
p66	1839128.836	551355.98
p67	1838372.311	550024.672
p68	1838377.79	550042.059
p69	1837158.029	547645.759
p70	1837153.46	547647.666
p71	1837158.178	547642.039
p72	1837155.503	547635.599
p73	1837150.805	547628.315
p74	1837146.072	547630.366
p75	1837142.784	547610.258
p76	1837138.494	547612.319
p77	1837130.366	547595.97
p78	1837135.678	547593.699
p79	1837177.012	547633.718
p80	1837194.841	547625.211
p81	1837192.301	547618.673
p82	1837180.68	547616.602
p83	1837152.618	547629.359
p84	1837186.104	547603.79
p85	1837184.271	547595.813
p86	1837177.36	547576.406
p87	1837136.861	547593.894
p88	1837165.128	547581.942
p89	1839161.039	549800.176
p90	1839159.224	549801.817
p91	1839156.532	549801.226
p92	1839162.865	549792.035
p93	1839164.648	549777.022
p94	1839161.708	549776.138
p95	1839167.731	549749.949
p96	1839170.719	549750.541
p97	1839171.55	549754.658
p98	1839173.542	549757.978
p99	1839182.708	549758.953
p100	1839201.973	549766.155
p101	1839222.451	549773.566
p102	1839220.767	549786.727
p103	1839220.014	549795.62
p104	1839222.208	549798.416
p105	1839208.519	549821.381
p106	1839198.504	549813.726
p107	1839198.033	549816.861
p108	1839189.607	549801.946
p109	1839200.958	549806.099
p110	1839209.442	549807.059
p111	1839210.279	549799.483
p112	1839210.625	549799.492
p113	1839221.278	549797.998
p114	1839222.155	549797.518
p115	1839280.759	549819.567
p116	1839301.891	549827.956
p117	1839294.655	549843.025
p118	1839291.205	549855.565
p119	1839254.2	549839.884
p120	1839223.844	549826.804
p121	1839189.617	549801.937
p122	1839208.534	549801.842
