1,1848273.604,534233.505
2,1848264.081,534237.6506
3,1848253.982,534241.6883
4,1848244.508,534245.1183
5,1848237.174,534237.997
6,1848246.497,534232.923
7,1848256.626,534230.6459
8,1848261.868,534240.0674
9,1848271.118,534235.5287
