p37	1849047.569	541289.289
p39	1848964.997	541294.305
p67	1848965.271	541620.514
p75	1849172.704	541442.585
p84	1849104.009	541297.077
p96	1852288.855	534538.631
p1	1840078.401	554964.767
p2	1840074.038	554968.576
p3	1840064.934	554956.112
p4	1840070.806	554953.363
p5	1840099.391	555011.547
p6	1840100.416	555011.086
p7	1840103.479	555008.752
p8	1840105.405	555020.911
p9	1840106.715	555020.336
p10	1840109.859	555018.377
p11	1840046.631	555034.678
p12	1840041.838	555049.076
p13	1840014.602	555048.17
p14	1840021.756	555057.51
p15	1840106.324	554947.733
p16	1840109.148	554931.822
p17	1840194.111	554872.341
p18	1840205.604	554879.909
p19	1840581.631	555648.635
p20	1840580.871	555645.209
p21	1840581.869	555668.068
p22	1840579.637	555682.729
p23	1840575.272	555700.762
p24	1840573.359	555712.919
p25	1840554.107	555707.569
p26	1840513.993	555695.536
p27	1840520.956	555677.459
p28	1840525.601	555655.022
p29	1840525.307	555650.476
p30	1840525.538	555654.689
p31	1840549.022	555650.896
p32	1840549.339	555654.426
p33	1849080.338	541261.81
p34	1849074.412	541261.181
p35	1849068.644	541260.567
p36	1849068.267	541271.888
p38	1848997.725	541302.81
p40	1848961.792	541291.736
p41	1848936.951	541277.872
p42	1848912.76	541289.309
p43	1848891.943	541293.318
p44	1848879.396	541255.856
p45	1848848.71	541264.912
p46	1848829.989	541267.678
p47	1848796.024	541272.426
p48	1848778.026	541294.583
p49	1848821.349	541327.831
p50	1848831.56	541348.936
p51	1848817.694	541383.056
p52	1848797.825	541423.297
p53	1848831.19	541453.021
p54	1848841.53	541494.133
p55	1848845.911	541535.422
p56	1848873.4	541519.24
p57	1848879.801	541501.526
p58	1848902.113	541465.878
p59	1848938.017	541439.254
p60	1848947.477	541488.351
p61	1848936.256	541510.143
p62	1848950.507	541521.001
p63	1848966.693	541528.429
p64	1848974.198	541548.324
p65	1848979.982	541565.464
p66	1848942.181	541595.431
p68	1849003.314	541599.822
p69	1849003.308	541599.766
p70	1849070.03	541568.502
p71	1849125.813	541548.744
p72	1849178.751	541535.586
p73	1849200.303	541515.417
p74	1849171.336	541479.487
p76	1849163.111	541407.084
p77	1849173.779	541396.43
p78	1849175.26	541359.415
p79	1849182.417	541339.849
p80	1849174.786	541329.772
p81	1849137.401	541335.673
p82	1849111.632	541344.082
p83	1849094.238	541325.476
p85	1849106.617	541273.388
p86	1852301.956	534476.368
p87	1852302.939	534481.068
p88	1852304.603	534483.892
p89	1852316.809	534476.688
p90	1852315.423	534473.086
p91	1852321.267	534478.602
p92	1852303.665	534493.946
p93	1852301.884	534493.02
p94	1852300.077	534512.204
p95	1852303.207	534514.48
p97	1852282.437	534579.818
p98	1852288.719	534588.669
p99	1852313.791	534596.861
p100	1852335.949	534604.079
p101	1852375.339	534587.531
p102	1852407.143	534586.884
p103	1852436.403	534589.066
p104	1852467.127	534594.772
p105	1852505.151	534605.977
p106	1852572.646	534614.551
p107	1852574.942	534565.008
p108	1852528.144	534569.016
p109	1852520.888	534550.867
p110	1852507.072	534527.283
p111	1852503.441	534488.671
p112	1852513.405	534446.814
p113	1852517.034	534389.766
p114	1852498.874	534345.744
p115	1852499.001	534345.751
p116	1852471.612	534352.542
p117	1852468.526	534350.99
p118	1852465.571	534349.165
p119	1852444.32	534391.049
p120	1852447.391	534392.53
p121	1852450.327	534394.314
p122	1852440.23	534413.498
p123	1852437.347	534411.789
p124	1852434.178	534409.606
p125	1852427.935	534417.291
p126	1852430.664	534420.114
p127	1852419.808	534429.307
p128	1852417.691	534426.101
p129	1852400.202	534435.996
p130	1852401.749	534439.185
p131	1852403.096	534442.275
p132	1852352.329	534457.306
p133	1852353.667	534460.525
p134	1852354.966	534463.639
p135	1852332.2	534473.842
p136	1852331.007	534470.699
p137	1852329.478	534467.556
