p1	1850257.93	540700.568
p2	1850266.944	540682.288
p3	1850257.385	540678.452
p4	1850245.149	540693.132
p5	1850242.279	540686.07
p6	1850252.971	540685.372
p7	1850239.626	540683.646
p8	1850242.054	540682.293
9	1852634.883	536942.967
42	1852663.035	536319.697
p55	1850238.158	540683.285
1	1852608.162	536945.274
2	1852600.744	536943.916
3	1852606.328	536972.39
4	1852603.386	536972.247
5	1852597.588	536972.36
6	1852627.242	536970.896
7	1852632.515	536961.787
8	1852620.669	536945.103
10	1852645.403	536941.041
11	1852690.113	536937.221
12	1852733.591	536935.374
13	1852776.303	536931.526
14	1852822.681	536929.524
15	1852868.384	536916.694
16	1852900.098	536926.7
17	1852899.299	536970.802
18	1852893.734	536997.603
19	1852891.307	537031.007
20	1852890.9	537056.861
21	1852877.364	537049.854
22	1852858.03	537051.898
23	1852834.507	537051.872
24	1852814.508	537049.091
25	1852820.538	537023.047
26	1852822.793	537005.27
27	1852823.223	536980.562
28	1852822.165	536957.38
29	1852777.451	536960.36
30	1852734.673	536963.276
31	1852734.683	536963.264
32	1852684.93	536967.35
33	1852640.702	536970.478
34	1852606.657	536944.929
35	1852750.663	536306.188
36	1852755.959	536306.022
37	1852748.654	536306.497
38	1852730.117	536309.911
39	1852714.111	536313.588
40	1852694.809	536315.452
41	1852671.459	536319.014
43	1852658.723	536335.389
44	1852657.969	536342.565
45	1852675.723	536390.38
46	1852677.707	536422.822
47	1852694.119	536425.592
48	1852699.326	536438.831
49	1852689.524	536449.903
50	1852705.784	536449.628
51	1852714.14	536439.819
52	1852724.007	536438.978
53	1852743.009	536430.058
54	1852745.548	536430.199
55	1852750.879	536429.62
56	1852747.15	536387.594
57	1852741.784	536387.587
58	1852742.08	536374.145
59	1852747.444	536374.597
60	1852743.791	536337.855
61	1852746.287	536327.103
62	1852748.927	536322.261
63	1852730.715	536318.285
64	1852730.388	536329.11
65	1852728.36	536339.594
66	1849270.225	532320.865
67	1849274.016	532319.858
68	1849272.88	532297.905
69	1849276.755	532301.307
70	1849280.842	532293.721
71	1849288.809	532283.662
72	1849284.643	532280.794
73	1849280.318	532273.9
74	1849276.827	532259.61
75	1849266.325	532243.289
76	1849252.994	532244.815
77	1849250.304	532248.983
78	1849240.264	532253.664
79	1849230.41	532257.844
80	1849217.14	532261.767
81	1849206.912	532263.979
82	1849197.316	532260.82
83	1849195.629	532269.682
84	1849190.195	532239.922
85	1849182.694	532221.66
86	1849174.502	532198.459
87	1849133.359	532222.281
88	1849108.972	532238.064
89	1849095.446	532240.535
90	1849075.772	532247.58
91	1849067.303	532262.3
92	1849074.032	532270.969
93	1849081.123	532296.669
94	1849090.934	532306.158
95	1849102.481	532288.495
96	1849101.109	532271.336
97	1849116.766	532295.156
98	1849124.273	532304.485
35	1849134.5	532338.626
p36	1849134.406	532338.64
p37	1849154.052	532337.916
p38	1849169.325	532328.635
p39	1849187.812	532318.516
p40	1849203.937	532323.623
p41	1849215.965	532326.055
p42	1849229.65	532326.612
p43	1849244.146	532328.058
p44	1850262.865	540703.715
p45	1850259.761	540702.084
p46	1850256.859	540699.649
p47	1850270.553	540679.544
p48	1850273.793	540681.031
p49	1850266.649	540681.429
p50	1850257.996	540678.589
p51	1850257.964	540678.544
p52	1850244.081	540692.118
p53	1850250.816	540684.713
p54	1850240.932	540686.252
p56	1850240.946	540681.923
