TR1,1840611.414,551917.242,0.000,,
T1,1840734.343,551750.701,5.715,,
1,1840440.129,552115.861,-6.087,,
2,1840602.244,551928.774,-0.713,,
3,1840598.897,551926.510,-0.819,,
4,1840597.827,551927.072,-0.991,,
5,1840590.986,551935.840,-1.401,,
6,1840593.975,551938.518,-1.370,,
7,1840591.327,551934.743,-1.315,,
TR2,1840576.353,551817.714,0.000,,
T2,1840640.901,551882.890,10.089,,
8,1840535.823,551881.895,-1.722,,
9,1840532.641,551887.570,-1.838,,
10,1840530.735,551890.951,-1.958,,
11,1840528.602,551894.795,-2.037,,
12,1840526.506,551898.410,-2.173,,
13,1840539.808,551874.843,-1.649,,
14,1840542.843,551869.506,-1.561,,
15,1840546.506,551863.051,-1.396,,
16,1840550.822,551855.526,-1.117,,
17,1840555.333,551847.881,-0.798,,
18,1840561.393,551837.915,-0.331,,
19,1840567.237,551829.239,-0.132,,
20,1840570.484,551824.603,-0.199,,
21,1840572.831,551826.520,-0.149,,
22,1840569.088,551831.803,-0.144,,
23,1840565.295,551837.405,-0.296,,
24,1840560.400,551845.303,-0.592,,
25,1840537.754,551879.302,-1.635,,
26,1840630.808,551745.085,2.437,,
27,1840538.154,551885.031,-1.650,,
28,1840533.553,551893.942,-1.860,,
29,1840540.396,551886.520,-1.142,,
30,1840542.446,551888.094,-0.924,,
31,1840734.343,551750.701,13.678,,
32,1840440.122,552115.870,2.161,,
TR3,1840731.540,555654.899,0.000,,
T3,1840790.964,555458.065,2.340,,
33,1840729.111,555660.278,-0.168,,
34,1840727.371,555665.552,-0.170,,
35,1840722.804,555664.591,-0.418,,
36,1840723.881,555656.074,-0.436,,
37,1840724.617,555652.540,-0.534,,
38,1840736.501,555667.966,-0.448,,
39,1840740.032,555655.426,-0.398,,
40,1840690.834,555649.823,-6.938,,
41,1840676.920,555647.566,-7.963,,
42,1840676.879,555647.662,-7.908,,
43,1840677.577,555644.389,-7.975,,
44,1840674.312,555647.565,-8.114,,
45,1840628.134,555224.447,14.751,,
