p8	1838935.175	550919.603	370.91
p6	1835747.678	541834.167	206.825
p1	1838252.177	550220.602	383.388
p2	1838252.174	550220.596	383.371
p3	1838248.499	550219.429	383.942
p4	1838248.505	550219.433	383.941
p5	1838215.226	550211.709	379.158
p6	1838215.233	550211.705	379.177
p7	1838224.647	550213.433	380.613
p8	1838224.653	550213.445	380.597
p9	1838207.708	550209.8	378.999
p10	1838207.729	550209.798	379.001
p11	1838204.944	550209.85	378.507
p12	1838204.261	550211.454	378.651
p13	1838204.261	550211.454	378.657
p14	1838196.797	550210.597	378.15
p15	1838196.798	550210.586	378.142
p16	1838189.149	550208.876	378.247
p17	1838189.146	550208.877	378.234
p18	1838170.038	550206.126	376.244
p19	1838170.032	550206.13	376.233
p20	1838168.159	550205.601	376.412
p21	1838168.151	550205.594	376.418
p22	1838164.227	550201.257	376.011
p23	1838164.208	550201.256	376.01
p24	1838167.428	550195.928	375.184
p25	1838167.43	550195.917	375.185
p26	1838181.048	550197.748	376.417
p27	1838181.024	550197.774	376.446
p28	1838195.311	550196.592	377.651
p29	1838195.301	550196.608	377.581
p30	1838201.607	550196.214	378.137
p31	1838211.26	550196.794	379.402
p32	1838211.238	550196.812	379.405
p33	1838236.03	550200.181	381.913
p34	1838236.013	550200.174	381.901
p35	1838243.784	550200.964	383.175
p36	1838253.702	550203.42	383.076
p37	1838253.705	550203.42	383.066
p38	1838259.259	550205.446	383.379
p39	1838259.243	550205.443	383.372
p1	1838890.604	550888.403	370.809
p2	1838904.971	550903.248	370.085
p3	1838904.96	550903.263	370.089
p4	1838908.269	550908.901	370.209
p5	1838908.267	550908.901	370.215
p6	1838928.989	550908.755	370.873
p7	1838928.979	550908.756	370.839
p9	1838954.333	550916.583	371.431
p10	1838962.839	550912.527	371.408
p11	1838964.479	550906.276	370.941
p12	1838965.853	550901.95	371.395
p13	1838965.584	550899.965	371.728
p14	1838964.674	550887.59	373.062
p15	1838953.323	550897.618	371.607
p16	1838929.989	550902.507	370.631
p1	1835104.104	543206.74	207.106
p2	1835123.326	543193.885	207.461
p3	1835054.777	543087.578	206.97
p4	1835039.699	543096.303	206.906
p5	1835060.585	543133.855	207.801
p6	1835008.163	543172.772	205.314
p7	1835031.519	543184.424	205.054
p8	1835079.242	543158.941	209.196
p9	1835416.512	544362.756	228.196
p10	1835436.838	544455.795	233.488
p11	1835513.838	544451.633	240.777
p12	1835508.013	544356.196	232.874
p13	1835451.567	544343.792	225.501
p14	1835094.096	542666.339	205.733
p15	1835148.121	542602.008	204.349
p16	1835134.465	542598.099	204.009
p17	1835078.843	542665.228	206.522
p18	1835079.534	542669.346	206.017
p19	1835079.804	542671.797	206.015
p20	1835096.39	542671.693	206.147
p21	1835096.471	542668.671	206.202
p22	1835460.106	543465.023	212.687
p23	1835460.1	543465.026	212.692
p24	1835458.767	543462.458	212.651
p25	1835471.106	543486.478	212.744
p26	1835483.105	543517.405	211.821
p27	1835457.983	543528.035	210.496
p28	1835450.771	543538.421	210.359
p29	1835417.275	543533.941	208.782
p30	1835404.43	543497.832	210.907
p31	1835429.121	543482.733	211.813
p1	1835496.847	543242.295	216.939
p2	1835500.194	543243.351	216.983
p3	1835500.775	543229.563	217.508
p4	1835504.304	543230.296	217.539
p5	1835501.482	543222.851	217.902
p6	1835504.932	543221.031	217.854
p7	1835499.456	543215.687	218.259
p8	1835499.271	543214.955	218.483
p9	1835490.33	543197.604	219.465
p10	1835492.833	543196.178	219.293
p11	1835474.117	543175.214	220.161
p12	1835474.118	543175.189	220.172
p13	1835476.908	543172.915	220.318
p14	1835477.242	543169.66	220.158
p15	1835470.861	543161.555	220.193
p16	1835456.995	543172.357	219.911
p17	1835462.482	543181.482	220.079
p18	1835462.345	543184.529	219.12
p19	1835467.279	543183.476	219.296
p20	1835472.891	543193.406	219.408
p21	1835471.823	543212.237	217.658
p22	1835483.247	543239.895	216.831
p1	1836464.759	542397.372	220.933
p2	1836463.456	542397.086	220.722
p3	1836461.229	542395.675	220.567
p1	1835741.507	541827.114	208.717
p2	1835741.3	541827.184	208.724
p3	1835744.993	541839.052	208.833
p4	1835744.71	541839.134	208.815
p5	1835749.39	541837.995	206.791
p1	1839906.483	553773.025	313.842
p2	1839902.049	553757.309	314.548
p3	1839922.033	553752.486	312.936
p4	1839925.73	553765.285	312.736
p5	1839913.026	553768.131	313.509
