TR1,1840784.705,551796.076,0.000,,
T1,1840734.343,551750.701,-6.958,,
1,1840736.538,551754.356,-6.652,,
2,1840740.804,551757.737,-6.059,,
3,1840740.825,551757.712,-6.053,,
4,1840743.535,551759.866,-5.728,,
5,1840747.975,551763.322,-5.155,,
6,1840752.283,551766.815,-4.501,,
7,1840758.651,551771.943,-3.666,,
8,1840765.411,551777.311,-2.754,,
9,1840769.865,551780.942,-2.176,,
10,1840767.867,551783.204,-2.125,,
11,1840771.318,551786.006,-1.698,,
12,1840773.298,551783.700,-1.670,,
13,1840777.991,551787.502,-1.058,,
14,1840783.386,551791.887,-0.319,,
15,1840790.251,551797.516,0.701,,
16,1840795.785,551801.979,1.353,,
17,1840799.384,551804.929,1.650,,
18,1840805.393,551809.830,2.510,,
19,1840803.982,551812.562,2.381,,
20,1840811.790,551818.935,3.361,,
21,1840819.232,551824.991,4.317,,
22,1840822.749,551828.090,4.745,,
23,1840824.862,551825.739,4.790,,
24,1840821.083,551822.648,4.407,,
25,1840810.233,551807.901,3.030,,
26,1840797.681,551801.101,1.341,,
27,1840797.736,551801.620,1.248,,
28,1840791.897,551795.655,0.884,,
29,1840812.441,551774.925,1.776,,
30,1840811.114,551776.750,1.918,,
31,1840802.023,551796.907,1.794,,
32,1840809.304,551806.646,2.932,,
33,1840831.089,551835.667,4.949,,
34,1840827.863,551827.833,4.603,,
35,1840825.055,551830.659,4.476,,
36,1840784.981,551788.746,-0.105,,
37,1840790.934,551781.194,0.240,,
38,1840805.772,551758.053,0.864,,
39,1840801.631,551762.350,0.647,,
40,1840804.553,551765.469,0.819,,
41,1840916.540,551931.986,179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000,,
42,1840845.163,551808.181,5.651,,
43,1840846.853,551808.869,5.573,,
44,1840850.279,551813.554,5.610,,
45,1840848.732,551803.171,6.045,,
46,1840832.594,551819.832,5.381,,
47,1840828.358,551815.226,5.247,,
