T1,0.000,0.000,0.000,,
T0,75.315,0.000,4.460,,
1,67.275,-1.065,4.279,,
2,65.918,2.089,4.148,,
3,58.825,-0.620,3.607,,
4,54.295,2.367,3.171,,
5,54.032,-0.449,3.298,,
6,54.043,-1.316,3.321,,
7,49.496,-1.205,2.933,,
8,46.925,-0.297,2.761,,
9,46.728,2.460,2.679,,
10,39.697,-0.212,2.270,,
11,39.792,-1.056,2.344,,
12,34.625,2.341,1.937,,
13,31.953,-0.411,1.679,,
14,29.931,-1.481,1.695,,
15,29.935,-0.466,1.547,,
16,27.391,-1.328,1.321,,
17,26.983,2.021,1.344,,
18,17.047,-0.583,0.910,,
19,16.788,-2.200,0.903,,
20,16.644,-1.349,0.801,,
21,11.150,2.408,0.627,,
22,0.608,3.483,-0.016,,
23,1.203,-1.804,0.185,,
24,41.880,-30.189,3.800,,
25,40.383,-29.250,3.475,,
26,36.655,-28.813,3.293,,
27,25.189,-0.159,0.889,,
28,27.429,-1.350,0.992,,
29,67.840,-3.345,4.422,,
30,67.525,-2.705,4.325,,
31,67.193,-2.008,4.091,,
32,63.394,-32.488,4.865,,
33,58.114,-31.874,4.687,,
34,58.065,-31.508,4.721,,
35,63.642,-32.277,4.803,,
36,99.628,173.426,-0.213,,
37,142.038,472.266,-5.619,,
