TR1,1841032.620,551579.840,0.000,,
T1,1840872.590,551780.929,-4.675,,
1,1841035.341,551583.288,-0.131,,
2,1841036.572,551583.904,-0.154,,
3,1841045.904,551570.329,0.166,,
4,1841046.414,551571.295,0.299,,
5,1841041.230,551566.406,0.224,,
6,1841057.313,551601.148,0.288,,
7,1841087.987,551626.240,-0.001,,
8,1841090.544,551633.212,-0.299,,
9,1841085.503,551628.925,-0.075,,
10,1841075.581,551619.952,0.134,,
11,1841077.617,551616.298,0.002,,
12,1841073.518,551617.634,0.066,,
13,1841070.395,551614.509,0.048,,
14,1841093.571,551631.745,-0.277,,
15,1841103.670,551634.572,-0.538,,
16,1841159.220,551636.767,-2.979,,
17,1841143.163,551653.566,-3.243,,
18,1841146.850,551656.071,-3.754,,
19,1841150.356,551657.945,-3.767,,
20,1841155.009,551639.752,-3.270,,
21,1841158.159,551641.522,-3.295,,
22,1841091.958,551767.703,-2.453,,
23,1841203.420,551547.022,-1.365,,
