TR1,1839177.255,536321.172,0.000,,
1,1839166.629,536345.633,-1.159,,
2,1839175.561,536345.665,-1.030,,
3,1839169.608,536333.277,-1.026,,
4,1839170.920,536319.095,-0.069,,
5,1839179.707,536267.698,-0.759,,
6,1839182.614,536257.253,-1.698,,
7,1839191.203,536257.789,-1.199,,
8,1839188.303,536233.092,-2.852,,
9,1839136.828,536315.381,-2.447,,
10,1839137.968,536311.275,-1.981,,
11,1839124.751,536323.633,-4.957,,
12,1839112.506,536330.162,-7.136,,
13,1839092.085,536341.111,-10.876,,
14,1839120.317,536300.352,-1.888,,
15,1839114.903,536294.398,-0.431,,
16,1839108.608,536283.646,-0.504,,
17,1839126.352,536276.384,1.245,,
18,1839129.308,536278.659,1.539,,
19,1839133.291,536288.803,0.842,,
20,1839097.053,536307.685,-5.203,,
21,1839157.720,536386.022,-0.097,,
22,1839154.525,536397.555,-0.294,,
23,1839144.441,536396.759,0.298,,
24,1839163.531,536400.645,0.451,,
25,1839145.091,536417.585,-0.634,,
26,1839138.417,536426.890,-0.023,,
27,1839106.849,536490.564,2.799,,
28,1839165.364,536388.594,-1.188,,
29,1839166.365,536384.651,0.000,,
30,1839024.914,536608.054,3.346,,
31,1839051.201,536573.623,4.254,,
32,1839077.059,536529.652,3.314,,
33,1839096.896,536493.881,3.048,,
34,1839100.552,536486.510,3.017,,
35,1839081.383,536474.474,2.812,,
36,1839086.256,536478.785,3.966,,
37,1839093.952,536515.513,3.127,,
38,1839091.907,536518.544,3.199,,
39,1839075.868,536524.978,4.020,,
40,1839077.885,536470.622,2.590,,
41,1839121.357,536448.256,4.686,,
42,1839092.673,536435.374,2.939,,
43,1839090.750,536434.714,2.922,,
44,1839042.620,536574.237,4.470,,
45,1839032.867,536586.624,4.514,,
46,1839080.631,536476.177,2.643,,
47,1839063.710,536475.023,0.174,,
48,1839047.773,536456.370,-1.868,,
49,1839076.103,536436.135,0.531,,
50,1839038.654,536468.709,-3.148,,
51,1839046.386,536469.529,-1.550,,
52,1839037.009,536467.348,-2.435,,
53,1839025.670,536483.844,-3.139,,
54,1839038.777,536446.480,-3.414,,
55,1839040.821,536446.061,-3.317,,
56,1839017.684,536426.381,-5.602,,
57,1839018.837,536424.136,-5.619,,
58,1838997.022,536421.522,-6.436,,
59,1839003.353,536409.333,-7.242,,
60,1838994.257,536399.849,-8.227,,
61,1839020.656,536419.794,-5.699,,
62,1839035.521,536418.649,-5.023,,
63,1838976.801,536381.793,-10.806,,
64,1838989.894,536429.750,-6.375,,
65,1839051.736,536518.504,2.289,,
66,1839072.600,536529.098,2.788,,
67,1839067.547,536525.892,3.118,,
68,1839050.889,536523.406,2.190,,
69,1839043.151,536518.319,1.996,,
70,1839032.374,536513.355,-0.367,,
71,1839018.569,536503.820,-1.179,,
72,1839014.035,536503.170,-1.348,,
73,1839007.068,536499.705,-1.798,,
TR3,1839200.712,536122.261,179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000,,
83,1839221.099,536035.002,-3.755,,
