p1	1844606.885	547789.177
p2	1844607.838	547788.677
p3	1844611.92	547785.655
p4	1844592.019	547761.748
p5	1844592.888	547761.309
p6	1844597.371	547758.962
p7	1844563.824	547783.081
p8	1844564.818	547783.469
p9	1844564.529	547783.165
p10	1844580.884	547805.943
p11	1844566.318	547702.057
p12	1844567.036	547701.622
p13	1844561.803	547704.642
p14	1844538.732	547663.67
p15	1844545.705	547658.339
p16	1844577.611	547640.49
p17	1844583.725	547637.45
p18	1844605.655	547678.066
p19	1844599.906	547680.447
p20	1843853.145	548678.58
p21	1843841.578	548681.195
p22	1843861.127	548735.734
p23	1843850.59	548738.468
p24	1843862.959	548677.732
p25	1840010.684	552044.273
p26	1840010.66	552044.277
p27	1840010.577	552043.999
p28	1840012.669	552063.639
p29	1840010.284	552040.988
p30	1840003.997	552042.489
p31	1840004.829	552045.355
p32	1839987.769	552046.132
p33	1839988.426	552049.154
p34	1839988.522	552050.146
p35	1840007.125	552053.703
p36	1839994.464	552089.493
p37	1840011.917	552089.316
p38	1840011.914	552089.314
p39	1840011.913	552089.318
p40	1840011.908	552089.323
p41	1840011.993	552089.249
p42	1840013.613	552080.519
p43	1837386.051	536976.897
p44	1837386.322	536976.982
p45	1837385.01	536979.827
p46	1837390.332	536982.357
p47	1837396.057	536958.221
p48	1837402.197	536959.971
p49	1837360.1	536971.934
p50	1837364.841	536970.197
p51	1837364.04	536969.225
p52	1837364.523	536966.437
p53	1837363.311	536960.13
p54	1837367.193	536955.583
p55	1837364.199	536954.998
p56	1837358.518	536953.615
p57	1837339.967	536950.184
p58	1837345.307	536931.35
p59	1837320.677	536924.052
p60	1837313.893	536923.011
p61	1837312.464	536942.093
p62	1837318.555	536942.979
p63	1837363.901	536935.404
p64	1837363.94	536933.873
p65	1837374.034	536936.299
p66	1837374.007	536936.142
p67	1837370.831	536942.455
p68	1837369.67	536947.813
p69	1837839.892	549554.416
p70	1837837.836	549552.181
p71	1837820.151	549569.491
p72	1837818.556	549566.866
p73	1837807.531	549575.337
p74	1837809.55	549577.633
p75	1837815.356	549594.672
p76	1837819.043	549603.949
p77	1837818.997	549603.869
p78	1837841.385	549600.71
p79	1837848.895	549599.773
p80	1837855.07	549594.632
p81	1837860.869	549595.386
p82	1837885.613	549606.191
p83	1837892.898	549567.958
p84	1837896.506	549566.943
p85	1837893.565	549567.764
p86	1837896.619	549566.512
p87	1837892.292	549535.183
p88	1837891.085	549523.734
p89	1837891.328	549521.104
p90	1837883.43	549523.389
p91	1837881.679	549520.767
p92	1837875.806	549527.04
p93	1837871.385	549526.565
p94	1837873.11	549524.102
p95	1837873.353	549521.965
p96	1837872.487	549517.82
p97	1837874.763	549515.857
p98	1837875.51	549519.19
p99	1837876.687	549520.244
p100	1837878.674	549520.763
p101	1837891.996	549527.476
p102	1828123.015	543314.31
p103	1828132.308	543310.587
p104	1833043.928	544561.257
p105	1833085.77	544555.504
p106	1833089.948	544555.06
p107	1833095.235	544554.601
p108	1833037.115	544519.927
p109	1833059.007	544515.229
p110	1833046.646	544472.056
p111	1832992.608	544471.536
p112	1833047.437	544474.871
p113	1832998.356	544502.914
p114	1833011.982	544565.762
p115	1833016.052	544621.436
p116	1833100.526	544627.475
p117	1833106.064	544632.947
p118	1833112.705	544711.766
p119	1833119.222	544715.952
p120	1833116.822	544769.53
p121	1833127.28	544766.462
p122	1833041	544784.611
p123	1833041.659	544786.547
p124	1833043.623	544792.85
p125	1833030.963	544741.096
p126	1833124.456	544775.689
