Base:p180	1839666.118	552130.371
p180	1837185.359	536622.98
p181	1837175.6	536645.452
p182	1837163.946	536641.439
p183	1837167.172	536617.71
p184	1837168.154	536614.669
p185	1837187.135	536620.226
p186	1836606.35	536467.491
p187	1836606.331	536467.55
p188	1836609.359	536464.199
p180	1836587.949	536476.7
p181	1836539.019	536500.98
p182	1836555.956	536533.71
p183	1836574.238	536528.294
p184	1836594.269	536528.613
p185	1836591.129	536526.768
p186	1836591.186	536526.888
p187	1836591.963	536528.67
p188	1836602.848	536521.02
p189	1836609.957	536516.748
p190	1836633.215	536502.507
p191	1836636.603	536500.959
p192	1836643.836	536496.903
p193	1836624.045	536470.143
p194	1837158.016	537086.914
p194	1837157.844	537087.767
p195	1837156.487	537093.567
p196	1837150.322	537092.216
p197	1837152.238	537085.04
p198	1837180.426	537101.979
p199	1837182.64	537096.244
p200	1837294.931	537056.027
p201	1837288.923	537054.64
p202	1837293.708	537039.699
p203	1837300.075	537040.481
p204	1837300.388	537042.055
p205	1837295.62	537056.255
p206	1837328.357	537045.906
p207	1837325.864	537045.831
p208	1837327.746	537049.925
p209	1837325.835	537058.304
p210	1838001.26	537694.575
p211	1837992.736	537706.183
p212	1837982.006	537715.682
p213	1837983.396	537716.789
p214	1837988.011	537711.505
p215	1837986.233	537697.153
p216	1837996.674	537685.952
p217	1838022.004	537709.023
p218	1838020.707	537710.769
p219	1838022.012	537708.817
p220	1838013.367	537720.495
p221	1838010.795	537727.517
p222	1838010.91	537727.419
p223	1838006.582	537732.822
p224	1838005.603	537680.471
p225	1837985.403	537661.971
Base:p1	1839666.118	552130.371
p1	1849629.372	532184.434
p2	1849630.37	532180.719
p3	1849617.236	532180.059
p4	1849616.951	532183.041
p5	1849597.841	532180.54
p6	1849597.723	532183.597
p7	1849588.056	532183.311
p8	1849587.235	532179.771
p9	1849570.682	532177.164
p10	1849569.632	532180.29
p11	1849561.944	532178.968
p12	1849561.938	532178.985
p13	1849562.459	532175.416
p14	1849557.584	532174.424
p15	1849557.519	532178.326
p16	1849556.374	532188.93
p17	1849546.989	532199.813
p18	1849519.722	532232.319
p19	1849507.026	532245.487
p20	1849490.367	532266.091
p21	1849480.456	532277.554
p22	1849474.962	532286.313
p23	1849464.837	532304.84
p24	1849458.359	532316.136
p25	1849449.976	532329.75
p26	1849463.987	532339.068
p27	1849487.616	532347.665
p28	1849494.183	532350.157
p29	1849501.439	532343.297
p30	1849501.428	532343.27
p31	1849513.407	532351.15
p32	1849523.247	532353.694
p33	1849526.426	532348.565
p34	1849538.851	532353.329
p35	1849551.671	532354.16
p36	1849551.651	532354.119
p37	1849552.824	532352.178
p38	1849577.409	532357.398
p39	1849581.378	532353.011
p40	1849584.348	532343.306
p41	1849587.819	532333.238
p42	1849595.642	532316.016
p43	1849605.278	532293.628
p44	1849623.021	532269.444
p45	1849649.01	532242.28
p46	1849667.852	532224.392
p47	1849692.174	532200.02
p48	1849692.197	532200.038
p49	1849693.807	532195.946
p50	1849676.256	532191.905
p51	1849674.744	532195.185
p52	1849668.822	532193.454
p53	1849668.792	532193.466
p54	1849655.822	532186.597
p55	1849654.89	532189.399
p56	1849643.874	532186.966
p57	1849643.882	532186.97
p58	1849644.188	532183.574
p59	1849627.861	532180.422
p60	1849626.686	532183.701
p61	1849619.838	532183.099
p62	1849619.852	532183.102
p63	1849620.157	532179.786
p64	1851361.728	536802.718
p65	1851372.912	536798.351
p66	1851398.259	536794.291
p67	1851408.1	536794.11
p68	1851418.125	536797.87
p69	1851423.952	536798.817
p70	1851442.121	536797.585
p71	1851457.286	536798.984
p72	1851468.44	536796.659
p73	1851489.268	536795.552
p74	1851511.484	536798.613
p75	1851521.737	536812.545
p76	1851550.303	536828.726
p77	1851571.212	536833.262
p78	1851585.966	536841.011
p79	1851577.733	536864.236
p80	1851544.662	536851.473
p81	1851523.781	536846.789
p82	1851522.252	536856.491
p83	1851491.409	536856.437
p84	1851457.771	536855.191
p85	1851429.405	536856.105
p86	1851429.194	536858.626
p87	1851408.554	536858.061
p88	1851401.889	536860.367
p89	1851366.708	536866.633
p90	1851351.125	536871.866
p91	1851332.649	536881.248
p92	1851314.484	536898.298
p93	1851303.974	536892.817
p94	1851286.259	536882.115
p95	1851311.73	536844.809
p96	1851312.157	536835.534
p97	1851318.62	536825.64
p98	1851339.447	536827.051
p99	1851351.223	536813.961
p100	1851378.471	536737.855
p101	1851392.623	536730.085
p102	1851407.912	536723.075
p103	1851419.361	536717.894
p104	1851434.188	536712.197
p105	1851441.943	536709.187
p106	1851441.672	536696.957
p107	1851440.574	536689.785
p108	1851440.364	536686.74
p109	1851437.294	536675.662
p110	1851421.551	536675.95
p111	1851415.465	536676.889
p112	1851403.484	536681.962
p113	1851379.502	536700.375
p114	1851372.061	536704.129
p115	1851363.469	536711.082
p116	1851363.531	536716.101
p117	1851363.307	536716.131
p118	1851365.728	536719.222
p119	1851370.679	536725.538
p120	1851378.503	536737.909
p121	1840105.772	551773.413
p122	1840108.826	551776.553
p123	1840102.705	551796.384
p124	1840106.303	551796.708
p125	1840107.176	551764.57
p126	1840110.297	551765.13
p127	1840111.435	551753.103
p128	1840108.408	551749.338
p129	1840112.685	551747.532
p130	1840108.689	551744.326
p131	1840108.127	551743.048
p132	1840110.961	551739.907
p133	1840115.4	551742.081
p134	1840100.123	551737.854
p135	1840100.313	551741.572
p136	1840083.396	551738.002
p137	1840083.17	551741.146
p138	1840074.989	551737.218
p139	1840074.367	551740.71
p140	1840067.509	551793.004
p141	1840067.657	551792.386
p142	1840062.709	551790.78
p143	1840070.099	551741.47
p144	1840068.912	551735.293
p145	1840071.871	551734.28
p146	1840118.601	551734.754
p147	1840121.448	551736.282
p148	1840130.349	551727.295
p149	1840128.458	551725.235
p150	1840146.874	551709.579
p151	1840144.408	551707.628
p152	1840156.238	551695.336
p153	1840158.275	551697.429
p154	1840163.542	551688.273
p155	1840165.038	551690.287
p156	1840169.157	551682.845
p157	1840173.952	551681.451
p158	1840173.97	551684.265
p159	1840181.429	551681.251
p160	1840176.115	551679.856
p161	1840179.658	551673.394
p162	1840177.07	551669.517
p163	1840174.171	551665.499
p164	1840171.906	551660.955
p165	1840170.4	551658.03
p166	1840162.563	551655.641
p167	1840157.412	551653.435
p168	1840144.452	551657.612
p169	1840129.863	551662.925
p170	1840112.394	551666.025
p171	1840102.866	551670.201
p172	1840091.024	551674.247
p173	1840081.192	551703.683
p174	1840068.846	551699.206
p175	1840058.368	551695.702
p176	1840052.003	551714.353
p177	1840051.989	551722.758
p178	1840063.674	551725.609
p179	1840068.345	551732.806
