p1	1837346.256	535974.931
p2	1837350.145	535974.152
p3	1837347.405	535981.625
p4	1837312.126	535988.178
p5	1837315.138	535987.67
p6	1837295.243	535990.934
p7	1837295.165	535966.232
p8	1837311.918	535964.001
p9	1837342.735	535959.114
p10	1837342.976	535959.303
p11	1837342.859	535959.289
p12	1837369.216	535954.563
p13	1837381.414	535952.036
p14	1837386.392	535949.478
p15	1837396.956	535945.778
p16	1837402.384	535968.867
p17	1837391.604	535971.638
p18	1837385.438	535965.151
p19	1837386.862	535972.617
p20	1837103.803	535737.393
p21	1837066.71	535740.751
p22	1837066.153	535729.234
p23	1837055.321	535730.328
p24	1837053.803	535710.151
p25	1837052.846	535710.206
p26	1837102.385	535700.507
p27	1837293.655	535491.533
p28	1837292.586	535491.897
p29	1837316.623	535486.505
p30	1837309.242	535458.839
p31	1837310.239	535453.431
p32	1837304.273	535452.304
p33	1837286.948	535458.192
p34	1837282.476	535467.265
p35	1837288.072	535493.51
p36	1837277.391	535497.356
p37	1837271.914	535495.232
p38	1837266.482	535495.642
p39	1837268.002	535458.205
p40	1837263.259	535459.211
p41	1837250.01	535463.927
p42	1837304.16	535440.757
p43	1837326.126	535453.579
p44	1837324.738	535447.98
p45	1837326.887	535448.558
p46	1837329.303	535447.121
p47	1837329.456	535447.168
p48	1837337.584	535443.792
p49	1837353.91	535437.923
p50	1837362.548	535445.926
p51	1837371.751	535457.891
p52	1837359.311	535472.988
p53	1837351.773	535477.924
p54	1837346.436	535480.091
p55	1837328.358	535484.029
p56	1837467.134	537644.837
p12	1828146.923	543345.635
p13	1828146.381	543344.161
p14	1828136.391	543351.464
p15	1828137.138	543348.291
p16	1828139.056	543358.399
p17	1828150.112	543352.325
p18	1828148.325	543349.039
p19	1828136.345	543355.858
p20	1828133.746	543340.904
p21	1828138.135	543324.405
p22	1828118.601	543326.08
p23	1828121.276	543313.884
p24	1828134.392	543309.182
