TR1,1838226.018,551738.988,0.000,,
T1,1838364.740,551698.130,8.713,,
1,1838424.673,551685.515,11.165,,
2,1838222.160,551698.896,5.034,,
3,1838231.086,551676.507,5.281,,
4,1838236.977,551697.430,5.065,,
5,1838229.035,551698.676,4.385,,
6,1838223.314,551678.513,5.933,,
TR2,1836998.830,537417.680,0.000,,
T2,1837075.870,537408.220,-0.989,,
7,1836904.746,537380.880,-0.323,,
8,1836997.494,537418.441,-0.050,,
9,1836997.311,537425.807,0.077,,
10,1836996.955,537440.614,-0.180,,
11,1836996.531,537445.796,-0.221,,
12,1837000.847,537449.958,-0.362,,
13,1837000.222,537440.651,-0.107,,
14,1837000.351,537430.524,0.075,,
15,1837000.424,537417.079,-0.162,,
16,1837000.520,537416.283,-0.154,,
17,1837000.476,537410.056,-0.175,,
18,1836970.969,537402.832,0.707,,
19,1836967.692,537424.645,1.170,,
20,1836966.576,537434.605,1.272,,
21,1836964.296,537454.517,2.516,,
22,1836966.761,537443.557,1.459,,
23,1836984.389,537417.584,0.043,,
24,1836985.420,537411.046,-0.031,,
25,1836967.970,537419.232,0.214,,
26,1836966.423,537413.024,0.291,,
27,1836996.452,537445.856,-0.032,,
28,1836995.942,537447.382,-0.012,,
29,1836995.188,537448.015,0.082,,
30,1836991.928,537449.089,-0.061,,
31,1836988.949,537449.285,0.318,,
32,1836983.662,537448.923,0.163,,
33,1836971.646,537447.744,0.402,,
34,1836968.583,537468.388,0.736,,
35,1836962.719,537467.726,-0.135,,
36,1836962.908,537465.637,-0.902,,
