Base:8	1839666.118	552130.371
8	1836757.185	536450.127
9	1836754.984	536445.322
10	1836765.891	536460.976
11	1836783.415	536439.593
12	1836784.383	536439.195
13	1836789.406	536437.085
14	1836793.232	536446.446
15	1836787.166	536448.628
16	1836673.887	536380.6
17	1836670.492	536364.862
18	1836641.266	536368.893
19	1836633.548	536388.473
20	1836633.046	536386.532
21	1836588.062	536403.231
22	1836583.681	536404.272
23	1836577.207	536408.294
24	1836572.468	536397.3
25	1836580.058	536395.899
26	1836585.979	536394.583
27	1836580.525	536385.791
28	1836576.559	536387.683
29	1836569.75	536390.925
30	1839117.04	536780.502
31	1839111.224	536793.104
32	1839109.509	536798.672
33	1839080.741	536783.258
34	1839076.763	536782.086
35	1837844.239	537408.936
36	1837843.594	537408.293
37	1837840.11	537404.376
38	1837834.403	537416.446
39	1837834.993	537417.145
40	1837830.611	537412.974
41	1837829.969	537421.824
42	1837823.569	537427.269
43	1837823.847	537427.557
44	1837850.858	537452.167
45	1837861.317	537442.016
46	1837871.922	537432.642
Base:1	1839666.118	552130.371
1	1836656.984	536507.898
2	1836654.019	536510.495
3	1836653.986	536510.52
4	1836665.765	536526.246
5	1836669.591	536522.828
6	1836669.604	536522.837
7	1836701.578	536478.381
