T1,1849052.082,554290.617,0.000,,
T0,1849028.609,554312.892,-1.708,,
1,1849031.594,554296.294,0.708,,
2,1849072.668,554286.294,-1.516,,
3,1849074.613,554301.389,-2.418,,
4,1849136.544,554270.188,-2.496,,
5,1849138.532,554287.076,-5.677,,
6,1849192.538,554285.454,-8.629,,
7,1849201.010,554258.521,-3.633,,
8,1849229.952,554272.259,-5.066,,
9,1849212.723,554295.409,-9.171,,
10,1849302.989,554362.282,-6.556,,
11,1849313.765,554355.473,-0.884,,
12,1849298.730,554373.505,-5.376,,
13,1849351.065,554397.883,-4.644,,
14,1849363.603,554446.998,-1.948,,
15,1849391.920,554443.857,-3.721,,
16,1849393.765,554469.619,1.841,,
17,1849376.263,554469.954,0.643,,
18,1849386.150,554483.286,0.206,,
19,1849427.360,554678.309,10.985,,
T2,1849427.330,554678.233,0.000,,
T3,1849491.258,554907.682,4.826,,
20,1849417.183,554654.916,-0.234,,
21,1849435.486,554642.458,1.850,,
22,1849466.276,554747.892,1.351,,
23,1849443.723,554757.182,-2.939,,
24,1849472.309,554891.559,8.818,,
25,1849488.368,554885.854,7.655,,
T4,1849491.249,554907.648,0.000,,
T5,1849510.459,555082.639,-1.312,,
26,1849491.082,554902.109,0.276,,
27,1849514.843,555066.107,1.175,,
28,1849504.104,554975.630,-3.194,,
29,1849497.008,555066.868,1.944,,
30,1849509.759,555034.301,-1.746,,
T6,1849510.456,555082.612,0.000,,
T7,1849407.543,555379.700,-12.934,,
31,1849506.811,555108.488,-1.608,,
32,1849491.024,555103.423,-1.312,,
33,1849464.660,555177.867,-10.236,,
34,1849484.089,555187.544,-7.122,,
35,1849443.767,555355.125,-11.195,,
36,1849407.658,555382.043,-13.556,,
37,1849418.689,555396.626,-16.166,,
38,1849397.476,555436.650,-22.567,,
39,1849402.467,555458.710,-24.845,,
40,1849419.397,555440.274,-24.611,,
41,1849461.416,555548.654,-23.774,,
42,1849439.431,555471.123,-29.387,,
43,1849476.966,555537.274,-24.642,,
44,1849521.392,555628.297,-28.356,,
45,1849520.628,555641.083,-28.445,,
46,1849590.426,555718.879,-33.070,,
47,1849581.176,555686.464,-33.205,,
48,1849537.918,555624.061,-30.426,,
49,1849593.090,555702.649,-33.030,,
50,1849603.689,555706.761,-27.506,,
51,1849638.983,555790.507,-28.460,,
52,1849658.256,555783.786,-25.119,,
53,1849690.194,555856.971,-24.609,,
54,1849696.983,555866.095,-23.907,,
55,1849708.202,555884.316,-22.095,,
56,1849710.647,555891.412,-19.563,,
57,1849724.883,555879.968,-17.047,,
T8,1849787.360,556027.080,0.000,,
T9,1849852.297,556190.790,-10.556,,
58,1849761.634,555964.136,-3.871,,
59,1849776.294,555954.707,-2.061,,
60,1849788.703,556026.724,-0.263,,
61,1849822.044,556025.703,1.627,,
62,1849837.436,556109.517,-9.740,,
63,1849851.069,556107.830,-7.916,,
64,1849840.361,556196.391,-9.132,,
65,1849852.534,556194.639,-9.481,,
66,1849893.667,556290.346,-20.585,,
67,1849877.379,556288.340,-19.074,,
68,1849926.174,556348.530,-0.578,,
69,1849913.321,556351.414,-1.766,,
70,1849962.643,556437.472,29.977,,
71,1849947.395,556439.899,32.477,,
T10,1849966.729,556482.249,0.000,,
T11,1849907.307,556729.835,-13.717,,
72,1849943.342,556440.844,-1.927,,
73,1849976.321,556526.741,-5.876,,
74,1849963.661,556530.914,-9.258,,
75,1849970.468,556540.307,-11.086,,
76,1849979.201,556564.312,-10.641,,
77,1849969.041,556562.254,-12.867,,
78,1849974.111,556586.721,-11.351,,
79,1849965.150,556583.547,-12.334,,
80,1849968.312,556602.313,-12.610,,
81,1849957.592,556600.960,-14.003,,
82,1849936.503,556630.649,-13.885,,
83,1849948.905,556638.446,-13.449,,
84,1849936.852,556662.175,-11.828,,
85,1849924.189,556656.001,-11.418,,
86,1849906.108,556740.257,-12.860,,
87,1849893.219,556736.044,-14.920,,
88,1849858.992,556825.305,-25.779,,
89,1849873.754,556827.565,-23.853,,
90,1849851.711,556912.872,-28.443,,
91,1849830.629,556909.533,-27.167,,
92,1849791.569,557016.416,-31.998,,
93,1849809.006,557021.534,-33.369,,
94,1849768.122,557082.875,-32.498,,
95,1849786.506,557086.839,-32.956,,
96,1849757.594,557130.911,-24.448,,
97,1849748.978,557119.752,-26.369,,
98,1849633.888,557194.187,-14.116,,
99,1849655.572,557209.178,-7.437,,
100,1849606.081,557213.774,-9.522,,
101,1849616.945,557224.579,-5.462,,
102,1849585.950,557269.866,-5.662,,
T12,1849585.908,557269.726,0.000,,
T13,1849584.461,557392.530,-1.997,,
103,1849581.272,557298.694,0.549,,
104,1849593.690,557297.390,2.010,,
105,1849583.113,557390.946,-1.580,,
106,1849594.435,557397.030,-1.839,,
107,1849572.301,557419.615,-3.389,,
108,1849582.392,557426.921,-3.666,,
109,1849548.891,557490.236,-6.256,,
