134,1849224.220,557980.200,0.000,,
T16,1849203.533,557982.918,0.721,,
135,1849206.309,557981.403,0.404,,
136,1849249.207,557917.113,-2.241,,
137,1849199.864,558004.220,-1.048,,
138,1849235.644,557960.127,0.345,,
139,1849202.974,558011.295,-1.774,,
140,1849222.626,557954.560,0.594,,
141,1849218.863,558004.567,-1.585,,
142,1849208.186,558045.738,-3.554,,
143,1849196.068,558042.489,-3.424,,
144,1849204.652,558063.163,-4.560,,
145,1849192.339,558060.424,-4.169,,
146,1849191.705,558107.706,-6.834,,
147,1849186.875,558094.208,-5.790,,
148,1849203.137,558092.157,-5.888,,
149,1849187.541,558108.831,-5.728,,
150,1849206.085,558106.349,-6.896,,
151,1849197.729,558141.548,-9.992,,
152,1849213.511,558136.514,-9.509,,
153,1849209.272,558174.116,-11.370,,
154,1849226.327,558170.138,-12.129,,
155,1849230.819,558204.700,-14.017,,
156,1849242.156,558198.189,-14.254,,
