Pt1	1840951.268	550955.452	460.243
Pt2	1840951.262	550955.445	460.247
Pt3	1840959.355	550945.7	461.081
Pt4	1840959.351	550945.701	461.087
Pt5	1840943.091	550965.517	460.154
Pt6	1840943.093	550965.516	460.151
Pt7	1840892.07	550924.388	462.227
Pt8	1840892.073	550924.381	462.212
Pt9	1840902.734	550915.526	462.52
Pt10	1840910.072	550904.88	463.213
Pt11	1840910.069	550904.885	463.214
Pt12	1838017.567	550184.955	383.529
Pt13	1838017.568	550184.957	383.524
Pt14	1838017.566	550184.955	383.526
Pt15	1838027.59	550142.02	382.833
Pt16	1838027.591	550142.019	382.831
Pt17	1838027.59	550142.019	382.829
Pt18	1838025.279	550140.913	382.803
Pt19	1838008.169	550134.011	383.173
Pt20	1838008.175	550134.014	383.175
Pt21	1837997.179	550131.042	382.786
Pt22	1837997.191	550131.04	382.792
Pt23	1838088.507	550487.243	380.765
Pt24	1838088.511	550487.24	380.766
Pt25	1838088.51	550487.244	380.758
Pt26	1838087.116	550495.615	381.432
Pt27	1838087.082	550495.619	381.438
Pt28	1838087.087	550495.624	381.435
Pt29	1838080.486	550532.404	383.428
Pt30	1838080.482	550532.406	383.43
Pt31	1838080.488	550532.404	383.426
Pt32	1838123.905	550529.166	388.557
Pt33	1838123.925	550529.166	388.558
Pt34	1838120.727	550514.386	385.07
Pt35	1838120.729	550514.386	385.068
Pt36	1838124.353	550493.105	384.912
Pt37	1838124.355	550493.106	384.914
Pt38	1838103.494	550511.81	383.513
Pt39	1838103.494	550511.809	383.514
Pt40	1838084.417	550509.382	381.805
Pt41	1838084.414	550509.383	381.807
Pt42	1838113.261	550499.55	382.41
Pt43	1838113.262	550499.551	382.407
Pt44	1838380.558	550127.066	388.843
Pt45	1838380.552	550127.067	388.848
Pt46	1838380.549	550127.065	388.847
Pt47	1838695.086	551291.17	390.623
Pt48	1838695.085	551291.168	390.625
Pt49	1838700.423	551302.564	390.755
Pt50	1838700.428	551302.564	390.748
Pt51	1838700.436	551302.558	390.749
Pt52	1838694.493	551305.991	390.075
Pt53	1838694.495	551305.992	390.079
Pt54	1840591.683	549185.005	470.243
Pt55	1840580.141	549135.074	470.083
Pt56	1840640.598	549130.345	472.986
Pt57	1840640.605	549130.346	472.987
Pt58	1840656.734	549176.83	474.606
Pt59	1840656.725	549176.838	474.604
