Pt1,,551490.807,1838638.485,390.296
Pt2,,552392.034,1839631.751,382.750
Pt3,,552391.974,1839631.800,382.737
Pt4,,552391.976,1839631.790,382.736
Pt5,,552405.703,1839636.495,376.992
Pt6,,552409.164,1839637.153,375.192
Pt7,,552414.108,1839637.960,373.855
Pt8,,552421.475,1839643.073,371.377
Pt9,,552429.637,1839649.143,369.324
Pt10,,552429.664,1839649.167,369.330
Pt11,,552425.487,1839655.253,370.945
Pt12,,552425.854,1839655.412,370.952
Pt13,,552423.458,1839670.211,371.182
Pt14,,552422.859,1839678.007,372.684
Pt15,,552403.953,1839680.841,377.147
Pt16,,552405.269,1839688.546,377.915
Pt17,,552407.588,1839688.693,384.413
Pt18,,552407.554,1839688.699,384.421
Pt19,,552407.568,1839688.678,384.401
Pt20,,552406.703,1839694.447,385.172
Pt21,,552406.664,1839694.505,385.156
Pt22,,552406.663,1839694.562,385.164
Pt23,,552408.971,1839705.134,384.435
Pt24,,552408.994,1839705.249,384.413
Pt25,,552410.975,1839708.545,383.016
Pt26,,552410.958,1839708.533,383.011
Pt27,,552410.975,1839708.548,383.007
Pt28,,552410.955,1839708.549,383.009
Pt29,,552416.100,1839710.294,380.834
Pt30,,552417.210,1839710.783,380.257
Pt31,,552417.244,1839710.842,380.257
Pt32,,552423.749,1839729.505,376.068
Pt33,,552424.711,1839729.487,375.757
Pt34,,552424.724,1839729.482,375.755
Pt35,,552429.778,1839738.199,374.697
Pt36,,552429.781,1839738.221,374.704
Pt37,,552429.780,1839738.217,374.696
Pt38,,552430.698,1839737.563,374.133
Pt39,,552458.196,1839731.904,359.637
Pt40,,552474.417,1839722.610,358.671
Pt41,,552474.648,1839722.712,358.614
Pt42,,552477.095,1839707.087,368.387
Pt43,,552477.099,1839707.093,368.385
Pt44,,552473.863,1839690.400,372.135
Pt45,,552473.940,1839690.397,372.133
Pt46,,552474.309,1839684.743,374.151
Pt47,,552466.494,1839661.206,374.465
Pt48,,552464.459,1839641.666,369.924
Pt49,,552449.272,1839633.710,377.061
Pt50,,552426.785,1839625.882,381.211
Pt51,,552426.804,1839625.785,381.216
