Pt1	1839902.111	551944.386	415.025
Pt2	1839902.103	551944.38	415.027
Pt3	1839901.76	551938.456	414.676
Pt4	1839901.752	551938.455	414.676
Pt5	1839933.947	551934.112	415.455
Pt6	1839933.949	551934.109	415.469
Pt7	1839934.622	551940.088	415.76
Pt8	1839934.64	551940.084	415.763
Pt9	1839935.811	551950.187	417.359
Pt10	1839935.812	551950.173	417.352
Pt11	1839902.999	551955.295	415.951
Pt12	1839902.534	551952.826	415.712
Pt13	1838397.41	551712.37	393.663
Pt14	1838397.41	551712.365	393.654
Pt15	1838397.411	551712.368	393.656
Pt16	1838369.716	551718.154	392.961
Pt17	1838369.715	551718.155	392.961
Pt18	1838369.717	551718.151	392.963
Pt19	1838378.476	551753.012	395.785
Pt20	1838378.485	551753.01	395.781
Pt21	1838411.438	551741.384	397.096
Pt22	1838411.438	551741.368	397.112
Pt23	1838386.598	551782.975	397.05
Pt24	1838386.596	551782.971	397.028
Pt25	1838385.009	551777.332	396.666
Pt26	1838385.014	551777.331	396.654
Pt27	1838416.831	551775.035	396.843
Pt28	1838416.823	551775.03	396.846
Pt29	1838582.703	551561.937	402.31
Pt30	1838582.702	551561.935	402.298
Pt31	1838582.702	551561.935	402.295
Pt32	1838576.904	551563.136	402.62
Pt33	1838576.895	551563.136	402.617
Pt34	1838575.162	551560.436	402.403
Pt35	1838575.27	551560.613	402.441
Pt36	1838574.376	551560.568	402.539
Pt37	1838574.373	551560.572	402.549
Pt38	1838552.715	551563.859	402.903
Pt39	1838552.713	551563.854	402.903
Pt40	1838552.712	551563.852	402.898
Pt41	1837658.339	550398.874	358.122
Pt42	1837658.331	550398.879	358.121
Pt43	1837655.07	550398.81	357.614
Pt44	1837650.875	550401.062	357.205
Pt45	1837639.104	550406.096	355.043
Pt46	1837636.723	550406.609	354.326
Pt47	1837617.407	550407.787	349.555
Pt48	1837605.657	550407.339	348.411
Pt49	1837594.705	550405.634	348.263
Pt50	1837601.808	550387.854	340.599
Pt51	1837613.071	550390.468	343.48
Pt52	1837606.051	550364.811	341.189
Pt53	1837646.863	550354.695	344.006
Pt54	1837650.229	550371.969	350.38
Pt55	1837648.27	550366.085	348.568
Pt56	1837653.571	550382.194	353.156
Pt57	1837656.55	550393.624	356.104
Pt58	1837656.548	550393.622	356.152
