TR2,1839189.650,552227.810,0.000,,
T2,1839278.054,552058.344,6.329,,
19,1839196.296,552206.533,-0.095,,
20,1839202.251,552210.832,0.021,,
21,1839208.390,552199.853,0.124,,
22,1839203.627,552193.200,0.040,,
23,1839202.051,552194.015,0.484,,
24,1839193.538,552209.542,-0.037,,
25,1839164.180,552218.274,-1.971,,
26,1839165.410,552214.428,-2.309,,
27,1839161.885,552213.674,-2.385,,
28,1839166.117,552203.067,-2.654,,
29,1839168.167,552197.613,-2.954,,
30,1839168.610,552190.365,-2.937,,
31,1839168.663,552190.404,-2.923,,
32,1839168.464,552186.441,-3.055,,
33,1839167.887,552173.900,-2.554,,
34,1839167.359,552182.203,-2.302,,
35,1839166.225,552197.844,-1.573,,
