Pt1,,551742.644,1839586.503,397.864
Pt2,,551743.272,1839585.669,397.775
Pt3,,551726.667,1839597.819,404.400
Pt4,,551723.146,1839601.753,405.982
Pt5,,551724.401,1839612.033,407.477
Pt6,,551730.132,1839622.044,404.882
Pt7,,551742.745,1839634.147,408.425
Pt8,,551762.412,1839618.252,397.471
Pt9,,551761.180,1839610.970,397.959
Pt10,,551760.005,1839609.284,397.717
Pt11,,551765.351,1839608.698,397.677
Pt12,,551764.964,1839606.780,397.577
Pt13,,551764.427,1839603.334,396.450
Pt14,,551770.245,1839594.397,397.290
Pt15,,551758.409,1839579.789,397.605
