Pt1,,552166.647,1839057.404,397.034
Pt2,,552166.653,1839057.394,397.036
Pt3,,552166.653,1839057.391,397.035
Pt4,,552168.472,1839052.791,396.139
Pt5,,552168.473,1839052.791,396.132
Pt6,,552168.471,1839052.793,396.128
Pt7,,552173.204,1839046.245,396.496
Pt8,,552173.202,1839046.244,396.498
Pt9,,552173.198,1839046.245,396.498
Pt10,,552176.683,1839041.185,396.371
Pt11,,552176.691,1839041.197,396.371
Pt12,,552176.693,1839041.208,396.368
Pt13,,552162.285,1839038.984,395.247
Pt14,,552162.288,1839038.978,395.227
Pt15,,552162.298,1839038.980,395.228
Pt16,,552144.404,1839041.463,390.715
Pt17,,552144.425,1839041.481,390.703
Pt18,,552152.448,1839016.946,389.763
Pt19,,552152.450,1839016.940,389.773
Pt20,,552159.261,1839028.666,391.877
