TR1,1838047.794,550322.119,0.000,,
T1,1837991.088,550304.149,0.646,,
1,1838097.031,550325.431,-0.407,,
2,1838108.412,550329.321,179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000,,
3,1838034.257,550309.942,-0.152,,
4,1838034.033,550312.706,-0.162,,
5,1838034.144,550318.894,-0.138,,
6,1838033.797,550321.563,-0.139,,
7,1838034.227,550323.091,-0.123,,
8,1838025.580,550361.787,-3.203,,
9,1838048.370,550372.947,-3.229,,
10,1838056.701,550376.773,-3.776,,
11,1838067.429,550375.841,-2.924,,
12,1838069.411,550359.916,-0.850,,
13,1838073.783,550325.678,-0.264,,
14,1838073.723,550325.093,-0.402,,
15,1838074.096,550322.390,-0.372,,
16,1838074.174,550316.253,-0.278,,
17,1838067.531,550627.030,3.401,,
TR2,1838071.830,550627.322,0.000,,
T2,1838180.450,550629.659,0.591,,
18,1838067.678,550627.043,-0.092,,
19,1838076.854,550552.821,-2.243,,
20,1838108.412,550329.321,-3.465,,
