Pt1	1838252.856	550528.668	381.452
Pt2	1838252.856	550528.671	381.44
Pt3	1838252.848	550528.671	381.464
Pt4	1838206.72	550546.44	387.503
Pt5	1838206.729	550546.445	387.505
Pt6	1838206.723	550546.443	387.496
Pt7	1838209.422	550554.886	386.081
Pt8	1838209.442	550554.951	386.733
Pt9	1838209.492	550554.957	386.74
Pt10	1838209.468	550554.944	386.739
Pt11	1838218.082	550553.507	386.442
Pt12	1838218.092	550553.507	386.429
Pt13	1838222.786	550570.35	386.689
Pt14	1838222.789	550570.356	386.689
Pt15	1838222.772	550570.347	386.682
Pt16	1838228.074	550568.746	385.984
Pt17	1838228.057	550568.726	386.013
Pt18	1838228.051	550568.732	386.023
Pt19	1838223.292	550549.394	385.528
Pt20	1838223.294	550549.398	385.533
Pt21	1838218.242	550550.671	386.225
Pt22	1838218.213	550550.653	386.138
Pt23	1838218.157	550550.628	386.05
Pt24	1838216.114	550543.468	385.573
Pt25	1838216.13	550543.451	385.566
