Pt1	1839044.926	551459.751	405.709
Pt2	1839044.926	551459.753	405.713
Pt3	1839044.047	551455.614	405.814
Pt4	1839044.048	551455.616	405.806
Pt5	1839044.048	551455.619	405.805
Pt6	1839080.199	551436.951	404.548
Pt7	1839080.196	551436.953	404.555
Pt8	1839080.189	551436.945	404.564
Pt9	1839081.054	551441.071	405.693
Pt10	1839081.055	551441.069	405.692
