Pt1	1838571.058	551270.184	377.288
Pt2	1838586.818	551262.221	380.218
Pt3	1838610.236	551296.24	378.296
Pt4	1838580.606	551300.669	377.604
Pt5	1838586.237	551290.168	376.359
Pt6	1838577.435	551281.849	376.591
Pt7	1838571.177	551293.748	377.258
Pt8	1838554.766	551282.778	376.225
Pt9	1838568.251	551271.89	376.285
Pt10	1838553.927	551259.022	375.2
Pt11	1838543.999	551261.405	374.785
Pt12	1838531.331	551270.842	376.881
Pt13	1838534.302	551272.916	376.862
Pt14	1838538.321	551279.045	376.515
Pt15	1837262.141	551134.322	332.708
Pt16	1837260.616	551164.583	334.303
Pt17	1837253.011	551158.426	333.637
Pt18	1837260.554	551158.643	333.72
Pt19	1837261.212	551140.459	333.334
Pt20	1837253.659	551140.455	333.326
Pt21	1837261.498	551128.448	332.408
Pt22	1837261.508	551128.437	332.421
Pt23	1837261.505	551128.464	332.405
