Pt1,,551944.386,1839902.111,415.025
Pt2,,551944.380,1839902.103,415.027
Pt3,,551938.456,1839901.760,414.676
Pt4,,551938.455,1839901.752,414.676
Pt5,,551934.112,1839933.947,415.455
Pt6,,551934.109,1839933.949,415.469
Pt7,,551940.088,1839934.622,415.760
Pt8,,551940.084,1839934.640,415.763
Pt9,,551950.187,1839935.811,417.359
Pt10,,551950.173,1839935.812,417.352
Pt11,,551955.295,1839902.999,415.951
Pt12,,551952.826,1839902.534,415.712
Pt13,,551712.370,1838397.410,393.663
Pt14,,551712.365,1838397.410,393.654
Pt15,,551712.368,1838397.411,393.656
Pt16,,551718.154,1838369.716,392.961
Pt17,,551718.155,1838369.715,392.961
Pt18,,551718.151,1838369.717,392.963
Pt19,,551753.012,1838378.476,395.785
Pt20,,551753.010,1838378.485,395.781
Pt21,,551741.384,1838411.438,397.096
Pt22,,551741.368,1838411.438,397.112
Pt23,,551782.975,1838386.598,397.050
Pt24,,551782.971,1838386.596,397.028
Pt25,,551777.332,1838385.009,396.666
Pt26,,551777.331,1838385.014,396.654
Pt27,,551775.035,1838416.831,396.843
Pt28,,551775.030,1838416.823,396.846
Pt29,,551561.937,1838582.703,402.310
Pt30,,551561.935,1838582.702,402.298
Pt31,,551561.935,1838582.702,402.295
Pt32,,551563.136,1838576.904,402.620
Pt33,,551563.136,1838576.895,402.617
Pt34,,551560.436,1838575.162,402.403
Pt35,,551560.613,1838575.270,402.441
Pt36,,551560.568,1838574.376,402.539
Pt37,,551560.572,1838574.373,402.549
Pt38,,551563.859,1838552.715,402.903
Pt39,,551563.854,1838552.713,402.903
Pt40,,551563.852,1838552.712,402.898
Pt41,,550398.874,1837658.339,358.122
Pt42,,550398.879,1837658.331,358.121
Pt43,,550398.810,1837655.070,357.614
Pt44,,550401.062,1837650.875,357.205
Pt45,,550406.096,1837639.104,355.043
Pt46,,550406.609,1837636.723,354.326
Pt47,,550407.787,1837617.407,349.555
Pt48,,550407.339,1837605.657,348.411
Pt49,,550405.634,1837594.705,348.263
Pt50,,550387.854,1837601.808,340.599
Pt51,,550390.468,1837613.071,343.480
Pt52,,550364.811,1837606.051,341.189
Pt53,,550354.695,1837646.863,344.006
Pt54,,550371.969,1837650.229,350.380
Pt55,,550366.085,1837648.270,348.568
Pt56,,550382.194,1837653.571,353.156
Pt57,,550393.624,1837656.550,356.104
Pt58,,550393.622,1837656.548,356.152
