Pt1,,551156.175,1838909.680,377.551
Pt2,,551159.100,1838911.521,377.440
Pt3,,551158.741,1838913.027,377.453
Pt4,,551160.682,1838915.835,377.373
Pt5,,551159.223,1838918.486,377.446
Pt6,,551168.658,1838926.785,377.316
Pt7,,551170.035,1838924.553,377.252
Pt8,,551167.103,1838921.683,377.011
Pt9,,551163.802,1838922.467,377.041
Pt10,,551163.802,1838922.467,377.051
Pt11,,551163.343,1838918.253,376.990
Pt12,,551161.334,1838907.103,377.269
Pt13,,551158.376,1838905.305,377.360
Pt14,,551165.028,1838901.110,377.213
Pt15,,551162.605,1838898.822,377.219
