TR1,1841549.151,550238.916,0.000,,
T1,1841535.760,550246.230,-0.524,,
1,1841486.127,550308.446,-3.388,,
2,1841539.453,550251.177,-0.607,,
3,1841535.315,550246.347,-0.598,,
4,1841533.355,550244.403,-0.620,,
5,1841524.903,550237.697,-0.345,,
6,1841491.588,550212.099,-1.242,,
7,1841542.351,550233.129,-0.279,,
8,1841544.468,550234.902,-0.146,,
TR2,1838393.684,550646.014,0.000,,
T2,1838379.194,550624.284,-0.226,,
9,1838398.083,550644.542,-0.306,,
10,1838384.071,550648.286,0.434,,
11,1838379.239,550650.105,1.162,,
12,1838376.180,550651.040,1.029,,
13,1838425.185,550634.835,-0.820,,
14,1838418.494,550613.498,-1.413,,
15,1838404.268,550647.873,-1.961,,
16,1838390.775,550625.426,-0.948,,
17,1838390.484,550623.232,-0.976,,
18,1838376.304,550627.780,-0.098,,
19,1838371.181,550628.427,0.376,,
20,1838371.236,550626.388,0.250,,
21,1838371.259,550624.279,0.220,,
22,1838365.208,550653.545,2.901,,
23,1838363.041,550648.007,2.486,,
24,1838365.431,550654.091,3.455,,
25,1838351.691,550625.704,2.193,,
26,1838351.821,550627.764,2.190,,
27,1838321.498,550629.200,6.009,,
28,1838338.023,550658.502,5.465,,
29,1838346.492,550654.512,5.194,,
30,1838342.719,550656.082,5.390,,
31,1838329.342,550661.147,5.495,,
32,1838315.453,550635.275,5.871,,
33,1838323.773,550632.581,5.736,,
34,1838328.139,550629.860,5.040,,
35,1838328.026,550627.721,4.908,,
36,1838315.680,550618.180,179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000,,
37,1838216.438,550449.260,8.796,,
