p1	1838748.674	551307.072	391.361
p2	1838748.662	551307.07	391.342
p3	1838748.664	551307.062	391.35
p4	1838750.203	551310.397	395.158
p5	1838750.2	551310.397	395.156
p6	1838750.198	551310.405	395.158
p7	1838728.695	551317.523	389.159
p8	1838728.637	551317.514	389.062
p9	1838728.644	551317.516	389.065
p10	1838728.638	551317.513	389.075
p11	1838723.265	551310.209	389.545
p12	1838723.27	551310.207	389.565
p13	1838723.269	551310.211	389.551
p14	1838728.315	551317.444	389.6
p15	1838728.324	551317.444	389.59
p16	1838728.321	551317.443	389.59
p17	1838728.321	551317.445	389.585
p18	1838728.104	551312.894	389.515
p19	1838728.112	551312.882	389.54
p20	1838728.102	551312.878	389.557
p21	1838711.356	551308.107	388.924
p22	1838711.342	551308.096	388.937
p23	1838711.349	551308.1	388.932
p24	1838713.307	551306.994	389.799
p25	1838713.275	551306.976	390.054
p26	1838713.274	551306.966	390.074
p27	1838713.275	551306.961	390.076
p28	1838752.788	551299.912	389.948
p29	1838752.784	551299.929	389.937
p30	1838749.478	551295.877	389.747
p31	1838749.464	551295.82	389.676
