Pt1,,550572.857,1838223.390,386.341
Pt2,,550572.860,1838223.405,386.323
Pt3,,550574.840,1838218.425,386.566
Pt4,,550574.839,1838218.430,386.560
Pt5,,550576.859,1838210.878,387.009
Pt6,,550578.943,1838200.744,387.775
Pt7,,550578.947,1838200.747,387.773
Pt8,,550587.475,1838198.900,387.994
Pt9,,550588.827,1838194.687,388.168
Pt10,,550594.458,1838177.420,388.215
Pt11,,550595.735,1838151.998,387.859
Pt12,,550559.887,1838146.088,388.298
Pt13,,550559.849,1838145.941,388.281
Pt14,,550557.189,1838163.354,388.348
Pt15,,550554.671,1838171.509,388.211
Pt16,,550546.634,1838193.972,386.538
Pt17,,550549.052,1838194.880,386.568
Pt18,,550548.539,1838199.100,386.547
Pt19,,550546.746,1838207.283,387.030
