Pt1	1841319.105	550513.115	479.651
Pt2	1841319.102	550513.113	479.657
Pt3	1841347.862	550477.804	481.1
Pt4	1841347.864	550477.802	481.102
Pt5	1841307.581	550444.985	476.231
Pt6	1841307.58	550444.985	476.223
Pt7	1841277.545	550482.449	473.697
Pt8	1841277.552	550482.446	473.702
Pt9	1841277.562	550482.453	473.704
Pt10	1839811.002	552028.263	419.271
Pt11	1839811.007	552028.27	419.27
Pt12	1839825.684	552029.362	419.312
Pt13	1839825.674	552029.357	419.323
Pt14	1839826.786	552032.388	419.383
Pt15	1839830.058	552049.164	420.355
Pt16	1839832.027	552059.373	420.955
Pt17	1839808.828	552062.317	420.831
Pt18	1839808.833	552062.32	420.823
Pt19	1839814.685	552051.539	421.243
Pt20	1839816.245	552028.146	419.202
Pt21	1839816.242	552028.145	419.202
Pt22	1838441.771	550406.854	376.046
Pt23	1838423.278	550478.223	376.063
Pt24	1838423.275	550478.226	376.063
Pt25	1838471.511	550479.219	377.112
Pt26	1838468.48	550479.098	377.245
Pt27	1838452.973	550478.537	377.431
Pt28	1838440.816	550478.404	377.175
Pt29	1838481.117	550480.839	374.332
Pt30	1838477.686	550480.193	375.299
Pt31	1838519.342	550444.431	371.264
Pt32	1838528.103	550446.338	370.677
Pt33	1838529.215	550455.484	370.649
Pt34	1838529.652	550473.835	370.325
Pt35	1838520.312	550478.976	370.534
Pt36	1838497.729	550488.374	370.185
