p1	1839736.863	552101.352	417.479
p2	1839739.415	552104.25	417.597
p3	1839752.711	552099.054	417.922
p4	1839752.143	552098.725	417.884
p5	1839752.092	552102.329	417.979
p6	1839004.86	551540.985	402.647
p7	1839014.564	551563.9	402.889
p8	1838999.026	551567.621	404.262
p9	1838990.411	551542.926	402.042
p10	1838317.996	551120.573	347.875
p11	1838318.001	551120.574	347.895
p12	1838314.467	551123.341	347.887
p13	1838314.524	551125.884	347.98
p14	1838305.696	551134.6	347.932
p15	1838291.924	551146.805	348.554
p16	1838315.938	551116.745	347.448
p17	1838315.203	551117.198	347.486
p18	1838310.527	551109.169	346.717
p19	1838295.188	551112.49	346.839
p20	1838288.541	551114.669	346.862
p21	1838279.046	551118.641	346.814
p22	1838250.214	551136.854	347.005
p23	1838247.868	551134.841	347.062
p24	1838245.24	551136.456	346.859
p25	1838283.84	551154.047	348.564
p26	1838272.064	551161.841	348.377
p27	1838265.187	551165.387	348.121
p28	1838264.42	551166.65	348.072
p29	1838261.622	551167.886	348.093
p30	1838784.468	551536.635	386.08
p31	1838774.426	551541.017	385.766
p32	1838782.167	551528.107	386.632
p33	1838775.395	551529.805	385.867
p34	1838771.872	551516.957	385.924
p35	1838778.575	551515.406	387.318
p36	1839434.229	551889.958	410.764
p37	1839428.041	551863.904	410.16
p38	1839428.957	551862.186	408.597
p39	1839149.481	551464.745	402.811
p40	1839156.758	551476.574	403.404
p41	1839161.911	551485.261	403.896
p42	1839170.52	551480.939	403.607
p43	1839158.827	551458.833	402.406
p44	1839159.348	551457.748	401.834
p45	1839157.026	551454.428	401.862
p46	1839145.207	551461.479	402.431
p47	1839147.211	551464.935	402.5
