Pt1	1838909.68	551156.175	377.551
Pt2	1838911.521	551159.1	377.44
Pt3	1838913.027	551158.741	377.453
Pt4	1838915.835	551160.682	377.373
Pt5	1838918.486	551159.223	377.446
Pt6	1838926.785	551168.658	377.316
Pt7	1838924.553	551170.035	377.252
Pt8	1838921.683	551167.103	377.011
Pt9	1838922.467	551163.802	377.041
Pt10	1838922.467	551163.802	377.051
Pt11	1838918.253	551163.343	376.99
Pt12	1838907.103	551161.334	377.269
Pt13	1838905.305	551158.376	377.36
Pt14	1838901.11	551165.028	377.213
Pt15	1838898.822	551162.605	377.219
