p1	1837944.401	551339.289
p2	1837944.348	551340.192
p3	1837944.871	551345.107
p4	1837971.581	551337.245
p5	1837972.037	551341.997
p6	1837972.167	551335.184
p7	1837975.622	551334.802
p8	1837977.861	551336.683
p9	1837969.426	551301.942
p10	1837966.84	551302.302
p11	1837966.279	551299.125
p12	1837968.758	551298.763
p13	1837965.6	551299.376
p14	1837962.127	551271.116
p15	1837962.847	551271.095
p16	1837965.493	551270.696
p17	1837960.72	551258.482
p18	1837961.74	551258.39
p19	1837964.305	551258.287
p20	1837961.094	551263.915
p21	1837958.103	551259.132
p22	1837958.463	551258.643
p23	1837948.262	551256.181
p24	1837941.799	551258.06
p25	1837940.98	551265.702
p26	1837936.028	551271.311
p27	1837938.285	551273.638
p28	1837938.862	551278.416
p29	1837938.842	551283.769
p30	1837938.954	551276.8
p31	1837939.431	551287.098
p32	1837941.787	551303.308
p33	1837947.845	551302.333
p34	1837951.55	551338.424
p35	1837951.623	551339.315
p36	1837952.05	551344.242
p37	1837939.069	551276.751
p38	1837939.854	551290.034
p39	1837943.226	551324.722
p40	1837943.163	551329.47
