TR1,1839320.217,551988.610,0.000,,
T1,1839268.375,552007.751,-3.188,,
1,1839318.068,551994.109,-0.188,,
2,1839317.972,551993.793,-0.297,,
3,1839317.196,551994.338,-0.146,,
4,1839310.889,551996.373,-0.268,,
5,1839310.866,551996.016,-0.545,,
6,1839309.470,551991.371,-0.303,,
7,1839313.997,552001.592,1.477,,
8,1839319.746,551998.359,0.394,,
9,1839324.158,551992.550,0.520,,
10,1839324.531,552007.720,0.729,,
11,1839325.500,552010.553,-0.031,,
12,1839328.622,552017.215,-0.147,,
13,1839332.008,552015.410,-0.116,,
14,1839320.081,551998.388,0.971,,
15,1839319.253,551996.847,0.314,,
16,1839319.534,551997.317,0.267,,
17,1839243.605,552042.954,-6.718,,
18,1839278.020,552058.396,179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000,,
19,1839056.098,551961.684,-10.520,,
K1,1839233.950,552772.400,0.000,,
M1,1839312.116,552890.745,12.143,,
20,1839313.139,552892.717,12.515,,
21,1839292.355,552722.279,-4.173,,
22,1839316.615,552680.710,-7.363,,
23,1839411.201,552599.173,-7.356,,
24,1839451.185,552557.146,-0.910,,
25,1839450.082,552562.996,-1.531,,
26,1839453.591,552558.363,-0.391,,
27,1839448.682,552560.801,-1.436,,
28,1839444.108,552567.848,-2.438,,
