Pt1,,551930.933,1840178.504,431.213
Pt2,,551930.934,1840178.496,431.202
Pt3,,551924.904,1840131.596,429.102
Pt4,,551924.903,1840131.585,429.102
Pt5,,551890.602,1840129.010,429.058
Pt6,,551890.605,1840129.010,429.059
Pt7,,551690.445,1839326.308,409.739
Pt8,,551690.444,1839326.308,409.735
Pt9,,551690.444,1839326.304,409.739
Pt10,,551716.803,1839338.694,410.411
Pt11,,551938.477,1839901.757,414.993
Pt12,,551938.468,1839901.760,414.996
Pt13,,551938.471,1839901.756,415.001
Pt14,,551933.547,1839900.510,414.209
Pt15,,551933.549,1839900.513,414.214
Pt16,,551952.050,1839923.945,417.156
Pt17,,551952.058,1839923.949,417.163
Pt18,,551955.376,1839902.843,415.442
Pt19,,551955.370,1839902.835,415.452
