Pt1	1838875.216	551274.993	390.594
Pt2	1838875.213	551274.996	390.592
Pt3	1838875.213	551274.995	390.588
Pt4	1838870.609	551265.655	390.13
Pt5	1838904.116	551262.653	388.494
Pt6	1838904.11	551262.653	388.496
Pt7	1838904.108	551262.658	388.499
Pt8	1838894.255	551254.754	387.911
Pt9	1838894.245	551254.777	387.908
Pt10	1838905.802	551256.74	387.917
Pt11	1838905.805	551256.748	387.91
Pt12	1838911.083	551239.932	386.109
Pt13	1838911.067	551239.93	386.112
Pt14	1838911.055	551239.935	386.121
Pt15	1838220.086	550315.669	386.643
Pt16	1838220.08	550315.667	386.642
Pt17	1838221.059	550306.517	386.838
Pt18	1838221.059	550306.518	386.837
Pt19	1838193.791	550302.263	387.25
Pt20	1838193.796	550302.266	387.254
Pt21	1838192.66	550308.374	387.239
Pt22	1838195.846	550309.197	387.165
Pt23	1838195.853	550309.202	387.156
Pt24	1839427.11	552031.07	417.82
Pt25	1839427.101	552031.073	417.793
Pt26	1839432.244	552030.705	417.794
Pt27	1839432.257	552030.693	417.833
Pt28	1839417.577	552054.793	417.29
Pt29	1839417.572	552054.791	417.292
Pt30	1839421.718	552056.644	417.895
Pt31	1839421.725	552056.643	417.91
Pt32	1839421.713	552056.634	417.908
Pt33	1838223.249	550285.727	386.325
Pt34	1838223.255	550285.718	386.329
Pt35	1838223.258	550285.723	386.304
Pt36	1838212.722	550284.721	386.218
Pt37	1838212.722	550284.712	386.228
Pt38	1838212.717	550284.679	386.161
Pt39	1839603.543	551632.167	407.379
Pt40	1839603.542	551632.166	407.374
Pt41	1839582.141	551631.687	403.901
Pt42	1839582.15	551631.687	403.903
Pt43	1839565.37	551632.147	401.331
