Pt1,,551571.457,1839270.868,402.913
Pt2,,551571.458,1839270.867,402.916
Pt3,,551571.459,1839270.870,402.926
Pt4,,551568.118,1839268.958,402.997
Pt5,,551568.123,1839268.964,402.997
Pt6,,551568.117,1839268.959,403.000
Pt7,,551561.536,1839265.142,402.266
Pt8,,551561.533,1839265.142,402.265
Pt9,,551561.533,1839265.142,402.262
Pt10,,551566.170,1839258.447,402.792
Pt11,,551566.167,1839258.450,402.785
Pt12,,551566.168,1839258.447,402.781
Pt13,,551575.639,1839264.373,403.114
Pt14,,551575.636,1839264.368,403.116
Pt15,,551575.642,1839264.376,403.116
Pt16,,551570.735,1839251.144,403.316
Pt17,,551570.737,1839251.145,403.320
Pt18,,551570.738,1839251.142,403.324
Pt19,,551580.611,1839257.012,404.086
Pt20,,551580.602,1839257.017,404.126
Pt21,,551580.591,1839257.028,404.137
Pt22,,551558.465,1839270.388,401.703
Pt23,,551558.461,1839270.383,401.707
Pt24,,551558.456,1839270.380,401.709
Pt25,,551568.174,1839275.854,401.773
Pt26,,551568.180,1839275.863,401.771
Pt27,,551568.176,1839275.865,401.768
Pt28,,551539.791,1839303.573,399.658
Pt29,,551539.796,1839303.588,400.408
Pt30,,551539.809,1839303.589,400.426
Pt31,,551552.146,1839309.228,400.696
Pt32,,551552.145,1839309.222,400.687
Pt33,,551552.146,1839309.222,400.690
