p11	1838371.536	549154.503	380.236
p12	1838372.194	549151.416	380.147
p1	1837898.004	551576.682	375.833
p2	1837906.646	551603.788	375.926
p3	1837899.88	551608.141	375.253
p4	1837891.379	551581.967	375.299
p5	1837893.418	551577.601	375.436
p6	1837910.844	551571.721	376.972
p7	1837918.698	551596.655	377.116
p1	1839537.946	552263.505	406.544
p2	1839520.487	552259.274	404.717
p3	1839502.558	552256.03	403.376
p4	1839498.275	552274.258	402.182
p5	1839496.957	552280.326	400.918
p6	1839504.818	552282.628	402.057
p7	1839506.247	552276.8	403.245
p8	1839532.806	552282.491	404.521
p9	1839533.334	552283.337	404.482
p10	1839537.656	552284.339	404.51
p11	1839543.599	552261.835	407.164
p12	1839539.364	552260.965	406.966
