Pt1,,551274.993,1838875.216,390.594
Pt2,,551274.996,1838875.213,390.592
Pt3,,551274.995,1838875.213,390.588
Pt4,,551265.655,1838870.609,390.130
Pt5,,551262.653,1838904.116,388.494
Pt6,,551262.653,1838904.110,388.496
Pt7,,551262.658,1838904.108,388.499
Pt8,,551254.754,1838894.255,387.911
Pt9,,551254.777,1838894.245,387.908
Pt10,,551256.740,1838905.802,387.917
Pt11,,551256.748,1838905.805,387.910
Pt12,,551239.932,1838911.083,386.109
Pt13,,551239.930,1838911.067,386.112
Pt14,,551239.935,1838911.055,386.121
Pt15,,550315.669,1838220.086,386.643
Pt16,,550315.667,1838220.080,386.642
Pt17,,550306.517,1838221.059,386.838
Pt18,,550306.518,1838221.059,386.837
Pt19,,550302.263,1838193.791,387.250
Pt20,,550302.266,1838193.796,387.254
Pt21,,550308.374,1838192.660,387.239
Pt22,,550309.197,1838195.846,387.165
Pt23,,550309.202,1838195.853,387.156
Pt24,,552031.070,1839427.110,417.820
Pt25,,552031.073,1839427.101,417.793
Pt26,,552030.705,1839432.244,417.794
Pt27,,552030.693,1839432.257,417.833
Pt28,,552054.793,1839417.577,417.290
Pt29,,552054.791,1839417.572,417.292
Pt30,,552056.644,1839421.718,417.895
Pt31,,552056.643,1839421.725,417.910
Pt32,,552056.634,1839421.713,417.908
Pt33,,550285.727,1838223.249,386.325
Pt34,,550285.718,1838223.255,386.329
Pt35,,550285.723,1838223.258,386.304
Pt36,,550284.721,1838212.722,386.218
Pt37,,550284.712,1838212.722,386.228
Pt38,,550284.679,1838212.717,386.161
Pt39,,551632.167,1839603.543,407.379
Pt40,,551632.166,1839603.542,407.374
Pt41,,551631.687,1839582.141,403.901
Pt42,,551631.687,1839582.150,403.903
Pt43,,551632.147,1839565.370,401.331
