Pt1,,550718.506,1838373.605,378.537
Pt2,,550718.502,1838373.594,378.536
Pt3,,550718.504,1838373.591,378.538
Pt4,,550718.499,1838373.584,378.554
Pt5,,550705.163,1838369.106,378.957
Pt6,,550705.160,1838369.100,378.960
Pt7,,550705.156,1838369.084,378.966
Pt8,,550714.241,1838393.694,376.252
Pt9,,550713.749,1838393.391,376.240
Pt10,,550713.429,1838392.961,376.204
Pt11,,550711.370,1838390.900,376.081
Pt12,,550711.686,1838390.936,376.114
Pt13,,550711.991,1838391.123,376.166
Pt14,,550712.215,1838391.419,376.200
Pt15,,550702.333,1838413.812,373.835
Pt16,,550702.336,1838413.806,373.827
Pt17,,550702.335,1838413.801,373.800
Pt18,,550692.336,1838409.497,373.810
Pt19,,550692.342,1838409.493,373.821
Pt20,,552405.796,1839504.524,400.742
Pt21,,552405.800,1839504.523,400.739
Pt22,,552405.801,1839504.522,400.741
Pt23,,552384.360,1839509.961,401.173
Pt24,,552384.364,1839509.964,401.166
Pt25,,552384.367,1839509.965,401.159
Pt26,,552417.976,1839554.210,402.760
Pt27,,552417.975,1839554.209,402.757
Pt28,,552417.974,1839554.210,402.753
Pt29,,552408.944,1839555.488,402.710
Pt30,,552408.947,1839555.489,402.709
Pt31,,552408.947,1839555.488,402.707
Pt32,,552403.099,1839556.915,402.835
Pt33,,552403.098,1839556.914,402.837
Pt34,,552403.102,1839556.914,402.835
Pt35,,552396.458,1839558.610,403.165
Pt36,,552396.456,1839558.609,403.164
Pt37,,552396.458,1839558.607,403.160
