Pt1,,551274.993,1838875.216,390.594
Pt2,,551274.996,1838875.213,390.592
Pt3,,551274.995,1838875.213,390.588
Pt4,,551265.655,1838870.609,390.130
Pt5,,551262.653,1838904.116,388.494
Pt6,,551262.653,1838904.110,388.496
Pt7,,551262.658,1838904.108,388.499
Pt8,,551254.754,1838894.255,387.911
Pt9,,551254.777,1838894.245,387.908
Pt10,,551256.740,1838905.802,387.917
Pt11,,551256.748,1838905.805,387.910
Pt12,,551239.932,1838911.083,386.109
Pt13,,551239.930,1838911.067,386.112
Pt14,,551239.935,1838911.055,386.121
Pt15,,550315.669,1838220.086,386.643
Pt16,,550315.667,1838220.080,386.642
Pt17,,550306.517,1838221.059,386.838
Pt18,,550306.518,1838221.059,386.837
Pt19,,550302.263,1838193.791,387.250
Pt20,,550302.266,1838193.796,387.254
Pt21,,550308.374,1838192.660,387.239
Pt22,,550309.197,1838195.846,387.165
Pt23,,550309.202,1838195.853,387.156
