TR1,1837200.983,546465.542,0.000,,
T1,1837198.440,546496.341,-0.459,,
1,1837202.354,546497.592,-0.387,,
2,1837201.535,546494.210,-0.514,,
3,1837198.560,546493.395,-0.453,,
4,1837201.277,546487.335,-0.449,,
5,1837198.179,546484.888,-0.358,,
6,1837201.077,546479.736,-0.232,,
7,1837198.439,546474.453,-0.126,,
8,1837198.444,546470.368,-0.161,,
9,1837197.930,546470.389,-0.109,,
10,1837197.594,546470.419,0.129,,
11,1837201.652,546455.909,-0.036,,
12,1837199.124,546454.730,-0.033,,
13,1837201.640,546448.081,-0.072,,
14,1837198.972,546440.968,-0.159,,
15,1837201.337,546434.959,-0.227,,
16,1837198.065,546426.948,-0.340,,
17,1837201.764,546432.052,-0.312,,
18,1837201.138,546432.116,-0.195,,
19,1837198.618,546432.250,-0.265,,
20,1837198.286,546412.453,-0.326,,
21,1837197.825,546407.013,-0.290,,
22,1837197.452,546407.126,-0.275,,
23,1837196.190,546407.269,-0.211,,
24,1837200.988,546425.067,-0.503,,
25,1837200.349,546425.128,-0.407,,
26,1837197.890,546425.643,-0.349,,
27,1837203.887,546454.214,0.214,,
28,1837201.645,546454.447,-0.086,,
29,1837199.123,546454.764,-0.027,,
30,1837203.869,546463.374,-0.420,,
31,1837201.203,546463.458,-0.201,,
32,1837198.651,546463.421,-0.177,,
33,1837204.272,546483.009,-0.579,,
34,1837212.557,546496.044,-0.720,,
35,1837198.283,546492.432,-0.521,,
36,1837262.360,546447.795,-3.271,,
37,1837264.504,546459.368,-3.720,,
38,1837264.236,546449.555,-3.564,,
39,1837261.835,546440.801,-3.779,,
40,1837251.550,546419.949,-3.142,,
41,1837247.768,546413.482,-2.712,,
42,1837240.034,546396.835,-2.464,,
43,1837228.179,546482.936,-1.742,,
44,1837138.625,546496.934,-0.072,,
TR2,1837938.664,549282.618,0.000,,
T2,1838212.020,549322.430,-3.879,,
45,1837897.111,549274.741,0.380,,
46,1837891.439,549273.612,0.297,,
47,1837891.185,549274.124,0.414,,
48,1837889.752,549279.633,0.488,,
49,1837898.207,549281.111,0.495,,
50,1837899.756,549275.706,0.414,,
51,1837911.620,549283.393,0.438,,
52,1837912.940,549278.010,0.245,,
53,1837936.581,549279.069,-0.030,,
54,1837939.734,549279.754,-0.103,,
55,1837941.194,549237.110,-3.183,,
56,1837937.681,549236.485,-3.280,,
57,1837937.701,549232.330,-3.810,,
58,1837939.473,549229.863,-3.816,,
59,1837906.510,549212.298,-4.567,,
60,1837905.178,549214.477,-4.234,,
61,1837900.176,549211.835,-4.355,,
62,1837900.039,549210.224,-4.663,,
63,1837904.679,549212.124,-4.612,,
64,1837907.729,549213.253,-4.581,,
65,1838208.580,549124.172,-2.559,,
TR3,1835642.773,541872.027,0.000,,
T3,1835616.810,542005.320,1.081,,
66,1835651.604,541798.309,-1.159,,
67,1835630.524,541875.486,-0.234,,
68,1835620.700,541876.810,-0.038,,
69,1835612.474,541877.952,-0.498,,
70,1835633.032,541863.111,-0.402,,
71,1835623.990,541863.590,-0.351,,
72,1835635.213,541848.581,-0.672,,
73,1835651.608,541798.309,-1.232,,
74,1835558.481,541855.330,-7.753,,
75,1835613.490,541864.625,-2.053,,
76,1835590.717,541866.783,-5.259,,
77,1835591.041,541879.463,-5.547,,
78,1837140.017,546517.996,-0.818,,
79,1837062.033,546507.691,-0.115,,
80,1837074.250,546405.294,-0.332,,
81,1837074.247,546405.298,-0.345,,
82,1837050.985,546507.504,-0.329,,
83,1837140.011,546517.998,-1.172,,
84,1837005.460,546730.780,4.553,,
85,1837074.249,546405.299,-0.503,,
TR4,1837730.969,547817.122,0.000,,
T4,1837903.640,547925.560,-4.318,,
86,1837658.439,547782.736,-0.577,,
87,1837741.855,547819.237,-0.119,,
88,1837736.305,547815.300,-0.100,,
89,1837731.513,547799.777,-0.309,,
90,1837738.896,547802.757,0.005,,
91,1837748.111,547790.490,-3.789,,
92,1837741.871,547785.839,-1.778,,
93,1837731.873,547812.711,-0.065,,
94,1837724.415,547809.657,-0.428,,
95,1837719.088,547806.928,-0.732,,
96,1837713.865,547804.013,-0.707,,
97,1837703.471,547798.234,-1.431,,
98,1837698.437,547795.135,-1.247,,
99,1837700.223,547791.350,-2.997,,
100,1837695.885,547800.014,-0.199,,
