p1	1836051.255	544801.164
p2	1836040.105	544803.008
p3	1836030.371	544779.286
p4	1836040.168	544774.089
p5	1836030.575	544745.192
p6	1836018.91	544744.462
p7	1836012.038	544716.877
p8	1836022.01	544708.507
p9	1836016.805	544670.212
p10	1836005.457	544670.204
p11	1836003.558	544643.411
p12	1836014.203	544638.602
p13	1836012.094	544608.319
p14	1836001.122	544604.573
p15	1835999.235	544563.838
p16	1836010.182	544560.257
p17	1836005.56	544747.761
p18	1835992.313	544751.683
p19	1835981.054	544753.263
p20	1835977.946	544720.611
p21	1835978.103	544662.622
p22	1835992.66	544661.491
p23	1838174.309	548437.696
p24	1838187.661	548440.772
p25	1838193.687	548429.987
p26	1838198.096	548413.24
p27	1838186.919	548410.947
p28	1838198.235	548413.154
p29	1838186.262	548387.205
p30	1838203.531	548395.766
