TR2,1838518.412,549577.230,0.000,,
T2,1838510.067,549534.019,0.244,,
12,1838516.903,549552.864,0.053,,
13,1838516.521,549553.070,0.170,,
14,1838513.462,549553.619,0.099,,
15,1838511.932,549546.172,0.032,,
16,1838514.905,549545.609,0.093,,
17,1838531.729,549550.115,1.604,,
18,1838520.138,549571.389,0.118,,
19,1838516.969,549571.827,0.097,,
20,1838516.792,549577.441,-0.289,,
21,1838516.997,549579.942,-0.265,,
22,1838522.728,549579.191,0.365,,
23,1838522.034,549576.760,0.241,,
24,1838544.706,549574.620,2.272,,
25,1838545.055,549577.156,2.337,,
26,1838567.442,549572.560,4.290,,
27,1838567.462,549572.046,4.336,,
28,1838567.806,549575.103,4.346,,
29,1838574.567,549571.697,5.010,,
30,1838574.568,549571.060,4.992,,
31,1838574.874,549574.225,4.993,,
32,1838571.870,549546.398,7.015,,
33,1838564.649,549546.727,6.310,,
34,1838553.160,549547.157,3.426,,
35,1838542.139,549548.669,4.238,,
36,1838505.303,549413.246,3.604,,
37,1838368.350,549418.140,-6.816,,
38,1838702.541,549406.610,17.484,,
39,1838787.333,549406.720,18.623,,
44,1838506.390,549521.549,-0.257,,
45,1838514.117,549663.565,-3.322,,
46,1838493.755,549772.551,-4.531,,
47,1838557.688,549778.353,-5.128,,
