1140	1834747	549965
1141	1834718	549973
1142	1834693	549992
1143	1834676	550015
1144	1834662	550045
1145	1834686	550060
1146	1834714	550068
1147	1834750	550084
1148	1834775	550122
1149	1834779	550170
1150	1834790	550212
1151	1834818	550244
1152	1834841	550238
1153	1834856	550216
1154	1834873	550198
1155	1834887	550185
1156	1834898	550175
1157	1834916	550173
1158	1834915	550172
1159	1834934	550173
1160	1834934	550173
1161	1834949	550192
1162	1834949	550191
1163	1834948	550190
1164	1834948	550189
1165	1834950	550190
1166	1834950	550191
1167	1834978	550186
1168	1834978	550185
1169	1834979	550185
1170	1834980	550185
1171	1835006	550184
1172	1835039	550165
1173	1835060	550153
1174	1835060	550153
1175	1835078	550133
1176	1835078	550133
1177	1835077	550134
1178	1835077	550134
1179	1835093	550092
1180	1835093	550092
1181	1835080	550080
1182	1835081	550079
1183	1835062	550080
1184	1835056	550066
1185	1835130	550034
1186	1835104	549975
1187	1835107	549960
1188	1835101	549924
1189	1835097	549903
1190	1835084	549883
1191	1835055	549880
1192	1835022	549884
1193	1835007	549887
1194	1834987	549890
1195	1834980	549906
1196	1834973	549906
1197	1834962	549913
1198	1834954	549915
1199	1834945	549921
1200	1834928	549929
1201	1834913	549935
1202	1834907	549950
1203	1834893	549969
1204	1834885	549983
1205	1834872	550007
1206	1834861	550022
1207	1834859	550037
1208	1834852	550043
1209	1834828	550058
1210	1834818	550059
1211	1834809	550068
1212	1834802	550072
1213	1834749	549961
1214	1835017	549478
1215	1834995	549502
1216	1834987	549512
1217	1834961	549532
1218	1834933	549539
1219	1834930	549522
1220	1834920	549489
1221	1834905	549453
1222	1834900	549417
1223	1834882	549380
1224	1834857	549348
1225	1834842	549321
1226	1834830	549293
1227	1834845	549289
1228	1834859	549291
1229	1834865	549302
1230	1834883	549308
1231	1834906	549317
1232	1834942	549366
1233	1834943	549406
1234	1834944	549405
1235	1834960	549448
1236	1835018	549479
1237	1838004	549296
1238	1837335	544807
