p1	1841005.614	550900.096
p2	1841008.615	550899.067
p3	1841014.617	550905.053
p4	1841014.613	550905.045
p5	1841000.442	550922.223
p6	1840991.559	550919.825
p7	1840989.261	550918.098
p8	1840984.809	550914.402
p9	1840997.432	550892.983
p10	1840985.525	550899.924
p11	1840946.276	550867.46
p12	1840953.517	550856.687
p13	1840946.766	550883.301
p14	1840968.73	550901.586
p15	1838090.213	549204.836
p16	1838089.885	549202.882
p17	1838089.606	549200.032
p18	1838079.57	549201.176
p19	1838079.121	549204.542
p20	1838067.992	549209.864
p21	1838058.483	549210.936
p22	1838056.873	549246.526
p23	1838049.832	549246.416
p24	1838048.097	549246.109
p25	1838046.256	549260.222
p26	1838045.719	549270.972
p27	1838064.107	549268.933
p28	1838071.151	549247.176
p29	1838071.062	549235.207
p30	1838094.061	549227.025
p31	1838080.782	549212.768
p32	1838274.277	548704.761
p33	1838270.89	548705.061
p34	1838269.762	548716.953
p35	1838272.994	548717.705
p36	1838272.034	548734.277
p37	1838268.609	548733.675
p38	1838275.398	548730.805
p39	1838274.831	548698.582
p40	1838271.469	548697.933
p41	1838273.404	548682.648
p42	1838277.534	548683.226
p43	1838277.834	548671.751
p44	1838282.883	548670.386
p45	1838288.883	548659.402
p46	1838285.779	548657.274
p47	1838293.404	548651.943
p48	1838295.679	548654.85
p49	1838297.44	548655.614
p50	1838296.886	548658.635
p51	1838304.732	548659.704
p52	1838304.777	548656.625
p53	1838291.312	548658.535
p54	1838347.663	548724.128
p55	1838350.78	548757.316
p56	1838368.425	548769.077
p57	1838388.21	548771.604
p58	1838390.715	548737.123
p59	1838392.896	548701.771
p60	1838394.992	548670.094
p61	1838395.074	548669.544
p62	1838394.847	548666.372
p63	1838362.105	548666.284
p64	1838362.05	548663.276
p65	1838342.08	548665.014
p66	1838341.89	548662
p67	1838317.273	548658.588
p68	1838316.448	548661.502
