T1,0.000,0.000,0.000,,
T0,44.927,0.000,-0.123,,
1,12.861,-0.725,-0.106,,
2,12.230,2.186,-0.265,,
3,1.799,-2.262,-0.200,,
4,-0.288,-2.228,0.046,,
5,11.750,-43.398,1.368,,
6,5.762,-25.611,0.536,,
7,2.440,1.379,-0.103,,
8,31.698,2.626,-0.350,,
9,31.415,-0.212,-0.331,,
10,33.178,-2.610,-0.064,,
11,34.262,-10.369,0.344,,
12,43.773,2.529,-0.268,,
13,43.140,-1.146,0.021,,
14,47.696,-2.709,0.023,,
15,49.650,-42.776,1.886,,
16,56.195,-84.997,3.590,,
17,54.996,-63.694,2.929,,
