T1,1839792.516,552191.003,0.000,,
T0,1839907.039,552239.080,-4.403,,
1,1839988.329,552280.254,-5.976,,
2,1839775.626,552203.289,0.487,,
3,1839778.996,552198.123,0.305,,
4,1839776.929,552197.231,0.422,,
5,1839791.309,552203.373,-0.521,,
6,1839804.264,552208.964,-1.460,,
7,1839802.183,552215.080,0.888,,
8,1839803.195,552194.567,-0.273,,
9,1839789.005,552188.523,0.296,,
10,1839782.500,552185.685,0.738,,
11,1839782.812,552209.964,0.254,,
12,1839788.271,552206.516,-0.020,,
13,1839787.766,552208.514,-0.242,,
14,1839785.458,552222.342,-2.324,,
15,1839784.510,552220.354,-2.292,,
16,1839770.820,552220.538,-2.262,,
17,1839776.276,552222.934,-2.334,,
18,1839782.450,552227.662,-5.070,,
19,1839794.471,552234.391,-5.580,,
20,1839780.352,552232.188,-5.474,,
21,1839780.355,552218.768,-2.452,,
22,1839776.518,552224.183,-2.343,,
T2,1838615.374,548121.430,0.000,,
T3,1838574.516,548165.595,-5.750,,
23,1838613.145,548126.261,-0.535,,
24,1838608.426,548127.732,-0.978,,
25,1838611.275,548124.837,-0.724,,
26,1838618.423,548117.587,0.165,,
27,1838623.981,548113.109,0.555,,
28,1838628.722,548109.916,1.099,,
29,1838635.162,548106.460,1.734,,
30,1838643.297,548103.305,2.406,,
31,1838654.614,548099.396,3.287,,
32,1838661.469,548097.283,3.801,,
33,1838670.080,548095.770,4.491,,
34,1838615.679,548130.442,-0.632,,
35,1838615.085,548129.619,-0.820,,
36,1838614.203,548128.863,-0.773,,
37,1838623.601,548143.002,-0.944,,
38,1838614.165,548127.275,-0.591,,
39,1838617.710,548123.895,-0.186,,
40,1838622.824,548120.026,0.322,,
41,1838628.991,548115.304,0.861,,
42,1838631.945,548114.722,1.023,,
43,1838634.198,548111.746,1.429,,
44,1838638.576,548109.066,1.881,,
45,1838647.015,548105.978,2.607,,
46,1838653.400,548104.037,3.288,,
47,1838659.453,548097.936,3.942,,
48,1838680.612,548094.675,5.315,,
49,1838688.099,548093.938,5.959,,
50,1838694.715,548093.910,6.538,,
51,1838694.968,548091.710,6.551,,
52,1838695.544,548098.228,6.450,,
53,1838689.874,548098.169,5.984,,
54,1838684.842,548098.177,5.543,,
55,1838683.447,548099.584,5.335,,
56,1838683.751,548100.704,5.519,,
57,1838678.857,548098.762,5.102,,
58,1838669.893,548100.171,4.422,,
59,1838660.530,548102.153,3.670,,
60,1838660.856,548103.225,3.600,,
61,1838661.211,548104.342,3.661,,
62,1838693.424,548097.239,6.369,,
63,1838694.259,548101.927,6.362,,
64,1838698.860,548098.211,6.534,,
65,1838699.386,548094.056,6.688,,
66,1838693.466,548142.774,4.939,,
67,1838771.975,548100.132,12.730,,
68,1838495.862,548211.948,-14.983,,
T4,1838421.397,550372.572,0.000,,
69,1838424.083,550372.505,-0.654,,
70,1838428.059,550366.596,-0.698,,
71,1838421.430,550375.604,-0.339,,
72,1838423.077,550366.510,0.242,,
73,1838413.523,550366.611,0.588,,
74,1838428.201,550353.325,1.072,,
75,1838428.604,550350.027,1.360,,
76,1838413.293,550342.222,3.039,,
77,1838401.382,550334.689,4.483,,
78,1838399.881,550334.436,4.311,,
79,1838389.149,550341.083,3.522,,
80,1838380.087,550338.889,4.564,,
81,1838366.789,550341.316,4.710,,
82,1838378.487,550350.468,3.519,,
83,1838371.849,550364.626,2.020,,
84,1838359.270,550351.261,3.927,,
85,1838349.128,550350.702,3.892,,
86,1838339.844,550352.320,3.218,,
87,1838343.683,550354.246,3.113,,
88,1838332.528,550354.606,4.168,,
89,1838323.610,550355.412,4.032,,
90,1838313.590,550354.873,4.147,,
91,1838307.290,550354.265,4.298,,
92,1838291.974,550350.909,5.049,,
93,1838299.213,550384.599,1.837,,
94,1838319.778,550378.234,1.435,,
95,1838315.042,550382.672,1.279,,
96,1838317.942,550383.416,1.039,,
97,1838323.683,550378.765,1.222,,
98,1838334.880,550377.080,1.646,,
99,1838356.832,550371.456,1.067,,
100,1838360.543,550380.481,-0.140,,
101,1838369.391,550381.407,-0.637,,
102,1838361.243,550365.553,0.977,,
103,1838346.784,550381.740,1.083,,
T5,1838432.585,550406.855,-0.662,,
104,1838397.851,550568.055,-2.303,,
105,1838316.210,550619.514,3.225,,
106,1838315.665,550618.187,3.020,,
107,1838216.448,550449.266,5.777,,
